Network_Code, Route_Code, Route_Direction, Segment, Sequence, Latitude, Longitude, Elevation

reseau_2012, 31, A,18,  15, 6.210649, 46.20831, 0

reseau_2012, 31, A,18,  16, 6.210628, 46.20829, 0

reseau_2012, 31, A,18,  17, 6.210608, 46.20827, 0

reseau_2012, 31, A,18,  18, 6.210591, 46.20826, 0

reseau_2012, 31, A,18,  19, 6.210576, 46.20824, 0

reseau_2012, 31, A,18,  20, 6.210562, 46.20822, 0

reseau_2012, 31, A,18,  21, 6.210551, 46.2082, 0

reseau_2012, 31, A,18,  22, 6.210543, 46.20818, 0

reseau_2012, 31, A,18,  23, 6.210537, 46.20816, 0

reseau_2012, 31, A,18,  24, 6.210534, 46.20814, 0

reseau_2012, 31, A,18,  25, 6.210542, 46.20805, 0

reseau_2012, 31, A,18,  26, 6.21054, 46.20796, 0

reseau_2012, 31, A,18,  27, 6.210533, 46.20787, 0

reseau_2012, 31, A,18,  28, 6.210531, 46.20786, 0

reseau_2012, 31, A,18,  29, 6.210502, 46.20773, 0

reseau_2012, 31, A,18,  30, 6.210455, 46.2076, 0

reseau_2012, 31, A,18,  31, 6.210391, 46.20747, 0

reseau_2012, 31, A,18,  32, 6.21031, 46.20735, 0

reseau_2012, 31, A,18,  33, 6.210093, 46.20722, 0

reseau_2012, 31, A,18,  34, 6.209623, 46.20697, 0

reseau_2012, 31, A,18,  35, 6.209079, 46.20668, 0

reseau_2012, 31, A,18,  36, 6.208878, 46.20659, 0

reseau_2012, 31, A,19,  0, 6.208878, 46.20659, 0

reseau_2012, 31, A,19,  1, 6.208827, 46.20655, 0

reseau_2012, 31, A,19,  2, 6.208339, 46.20629, 0

reseau_2012, 31, A,19,  3, 6.207931, 46.20608, 0

reseau_2012, 31, A,19,  4, 6.207412, 46.20581, 0

reseau_2012, 31, A,19,  5, 6.206979, 46.20558, 0

reseau_2012, 31, A,19,  6, 6.206561, 46.20534, 0

reseau_2012, 31, A,19,  7, 6.206488, 46.20531, 0

reseau_2012, 31, A,20,  0, 6.206488, 46.20531, 0

reseau_2012, 31, A,20,  1, 6.206469, 46.20528, 0

reseau_2012, 31, A,20,  2, 6.205713, 46.20488, 0

reseau_2012, 31, A,20,  3, 6.205468, 46.20475, 0

reseau_2012, 31, A,20,  4, 6.204089, 46.20401, 0

reseau_2012, 31, A,20,  5, 6.203569, 46.20373, 0

reseau_2012, 31, A,20,  6, 6.203515, 46.2037, 0

reseau_2012, 31, A,20,  7, 6.203479, 46.20369, 0

reseau_2012, 31, A,20,  8, 6.203468, 46.2037, 0

reseau_2012, 31, A,20,  9, 6.203457, 46.2037, 0

reseau_2012, 31, A,20,  10, 6.203446, 46.2037, 0

reseau_2012, 31, A,20,  11, 6.203434, 46.2037, 0

reseau_2012, 31, A,20,  12, 6.203423, 46.2037, 0

reseau_2012, 31, A,20,  13, 6.203411, 46.2037, 0

reseau_2012, 31, A,20,  14, 6.2034, 46.2037, 0

reseau_2012, 31, A,20,  15, 6.203389, 46.2037, 0

reseau_2012, 31, A,20,  16, 6.203378, 46.20369, 0

reseau_2012, 31, A,20,  17, 6.203367, 46.20369, 0

reseau_2012, 31, A,20,  18, 6.203357, 46.20369, 0

reseau_2012, 31, A,20,  19, 6.203347, 46.20368, 0

reseau_2012, 31, A,20,  20, 6.203338, 46.20368, 0

reseau_2012, 31, A,20,  21, 6.203329, 46.20367, 0

reseau_2012, 31, A,20,  22, 6.203321, 46.20367, 0

reseau_2012, 31, A,20,  23, 6.203314, 46.20366, 0

reseau_2012, 31, A,20,  24, 6.203308, 46.20365, 0

reseau_2012, 31, A,20,  25, 6.203303, 46.20365, 0

reseau_2012, 31, A,20,  26, 6.203299, 46.20364, 0

reseau_2012, 31, A,20,  27, 6.203295, 46.20363, 0

reseau_2012, 31, A,20,  28, 6.203292, 46.20362, 0

reseau_2012, 31, A,20,  29, 6.203291, 46.20361, 0

reseau_2012, 31, A,20,  30, 6.20329, 46.20361, 0

reseau_2012, 31, A,20,  31, 6.203282, 46.20359, 0

reseau_2012, 31, A,20,  32, 6.202898, 46.20335, 0

reseau_2012, 31, A,20,  33, 6.202838, 46.20333, 0

reseau_2012, 31, A,21,  0, 6.232336, 46.21119, 0

reseau_2012, 31, A,21,  1, 6.23214, 46.21099, 0

reseau_2012, 31, A,21,  2, 6.231998, 46.21085, 0

reseau_2012, 31, A,22,  0, 6.225185, 46.20571, 0

reseau_2012, 31, A,22,  1, 6.22506, 46.20555, 0

reseau_2012, 31, A,22,  2, 6.224771, 46.20521, 0

reseau_2012, 31, A,22,  3, 6.224365, 46.20483, 0

reseau_2012, 31, A,22,  4, 6.223866, 46.20443, 0

reseau_2012, 31, A,22,  5, 6.223327, 46.20413, 0

reseau_2012, 31, A,22,  6, 6.223024, 46.20404, 0

reseau_2012, 31, A,22,  7, 6.222845, 46.20399, 0

reseau_2012, 31, A,22,  8, 6.22271, 46.20399, 0

reseau_2012, 31, A,23,  0, 6.222097, 46.20483, 0

reseau_2012, 31, A,23,  1, 6.22189, 46.20505, 0

reseau_2012, 31, A,23,  2, 6.221533, 46.20536, 0

reseau_2012, 31, A,23,  3, 6.221084, 46.20568, 0

reseau_2012, 31, A,23,  4, 6.220072, 46.20642, 0

reseau_2012, 31, A,23,  5, 6.219374, 46.20694, 0

reseau_2012, 31, A,23,  6, 6.219156, 46.20708, 0

reseau_2012, 31, A,24,  0, 6.192359, 46.19243, 0

reseau_2012, 31, A,24,  1, 6.191904, 46.19174, 0

reseau_2012, 31, A,25,  0, 6.191904, 46.19174, 0

reseau_2012, 31, A,25,  1, 6.191751, 46.19151, 0

reseau_2012, 31, A,25,  2, 6.191611, 46.19132, 0

reseau_2012, 31, A,25,  3, 6.191485, 46.19111, 0

reseau_2012, 31, A,26,  0, 6.1915, 46.19019, 0

reseau_2012, 31, A,26,  1, 6.191503, 46.19017, 0

reseau_2012, 31, A,26,  2, 6.191505, 46.19016, 0

reseau_2012, 31, A,26,  3, 6.191504, 46.19015, 0

reseau_2012, 31, A,26,  4, 6.191503, 46.19013, 0

reseau_2012, 31, A,26,  5, 6.191499, 46.19012, 0

reseau_2012, 31, A,26,  6, 6.191494, 46.19011, 0

reseau_2012, 31, A,26,  7, 6.191487, 46.19009, 0

reseau_2012, 31, A,26,  8, 6.191479, 46.19008, 0

reseau_2012, 31, A,26,  9, 6.191469, 46.19007, 0

reseau_2012, 31, A,26,  10, 6.191457, 46.19006, 0

reseau_2012, 31, A,26,  11, 6.191444, 46.19005, 0

reseau_2012, 31, A,26,  12, 6.19143, 46.19004, 0

reseau_2012, 31, A,26,  13, 6.191415, 46.19003, 0

reseau_2012, 31, A,26,  14, 6.191399, 46.19002, 0

reseau_2012, 31, A,26,  15, 6.191381, 46.19001, 0

reseau_2012, 31, A,26,  16, 6.191363, 46.19001, 0

reseau_2012, 31, A,26,  17, 6.191345, 46.19, 0

reseau_2012, 31, A,27,  0, 6.214615, 46.20903, 0

reseau_2012, 31, A,27,  1, 6.214491, 46.20896, 0

reseau_2012, 31, A,27,  2, 6.214272, 46.20888, 0

reseau_2012, 31, A,27,  3, 6.214087, 46.20882, 0

reseau_2012, 31, A,28,  0, 6.231998, 46.21085, 0

reseau_2012, 31, A,28,  1, 6.231917, 46.21076, 0

reseau_2012, 31, A,28,  2, 6.231752, 46.21062, 0

reseau_2012, 31, A,28,  3, 6.231558, 46.21045, 0

reseau_2012, 31, A,28,  4, 6.231437, 46.21034, 0

reseau_2012, 31, A,28,  5, 6.231306, 46.21023, 0

reseau_2012, 31, A,28,  6, 6.231256, 46.21015, 0

reseau_2012, 31, A,28,  7, 6.231173, 46.20988, 0

reseau_2012, 31, A,28,  8, 6.23106, 46.20967, 0

reseau_2012, 31, A,28,  9, 6.230948, 46.20926, 0

reseau_2012, 31, A,28,  10, 6.230869, 46.2091, 0

reseau_2012, 31, A,28,  11, 6.23041, 46.20844, 0

reseau_2012, 31, A,28,  12, 6.230229, 46.2082, 0

reseau_2012, 31, A,29,  0, 6.22271, 46.20399, 0

reseau_2012, 31, A,29,  1, 6.222709, 46.20399, 0

reseau_2012, 31, A,29,  2, 6.222665, 46.20401, 0

reseau_2012, 31, A,29,  3, 6.222491, 46.2042, 0

reseau_2012, 31, A,29,  4, 6.222261, 46.20455, 0

reseau_2012, 31, A,29,  5, 6.222097, 46.20483, 0

reseau_2012, 31, A,30,  0, 6.234317, 46.21322, 0

reseau_2012, 31, A,30,  1, 6.234197, 46.21302, 0

reseau_2012, 31, A,30,  2, 6.233949, 46.21273, 0

reseau_2012, 31, A,30,  3, 6.233837, 46.2126, 0

reseau_2012, 31, A,30,  4, 6.233556, 46.21239, 0

reseau_2012, 31, A,30,  5, 6.233305, 46.21219, 0

reseau_2012, 31, A,30,  6, 6.233058, 46.21194, 0

reseau_2012, 31, A,30,  7, 6.232749, 46.21162, 0

reseau_2012, 31, A,30,  8, 6.232336, 46.21119, 0

reseau_2012, 31, A,31,  0, 6.194665, 46.19752, 0

reseau_2012, 31, A,31,  1, 6.194643, 46.19748, 0

reseau_2012, 31, A,31,  2, 6.194486, 46.19728, 0

reseau_2012, 31, A,31,  3, 6.194262, 46.19703, 0

reseau_2012, 31, A,31,  4, 6.193727, 46.19638, 0

reseau_2012, 31, A,31,  5, 6.193479, 46.19612, 0

reseau_2012, 31, A,31,  6, 6.193091, 46.19567, 0

reseau_2012, 31, A,31,  7, 6.192964, 46.19558, 0

reseau_2012, 31, A,32,  0, 6.1113, 46.25751, 0

reseau_2012, 31, A,32,  1, 6.111672, 46.25769, 0

reseau_2012, 44, A,0,  0, 6.138077, 46.15012, 0

reseau_2012, 44, A,0,  1, 6.138078, 46.15004, 0

reseau_2012, 44, A,0,  2, 6.138105, 46.14991, 0

reseau_2012, 44, A,0,  3, 6.138152, 46.14975, 0

reseau_2012, 44, A,0,  4, 6.138179, 46.14946, 0

reseau_2012, 44, A,0,  5, 6.138189, 46.14912, 0

reseau_2012, 44, A,0,  6, 6.138196, 46.14891, 0

reseau_2012, 44, A,0,  7, 6.138171, 46.14873, 0

reseau_2012, 44, A,0,  8, 6.137985, 46.14809, 0

reseau_2012, 44, A,0,  9, 6.137896, 46.14791, 0

reseau_2012, 44, A,0,  10, 6.137708, 46.14764, 0

reseau_2012, 44, A,0,  11, 6.13731, 46.14713, 0

reseau_2012, 44, A,0,  12, 6.136841, 46.14655, 0

reseau_2012, 44, A,0,  13, 6.136564, 46.14611, 0

reseau_2012, 44, A,0,  14, 6.136432, 46.14545, 0

reseau_2012, 44, A,0,  15, 6.136417, 46.14536, 0

reseau_2012, 44, A,1,  0, 6.136417, 46.14536, 0

reseau_2012, 44, A,1,  1, 6.136365, 46.14517, 0

reseau_2012, 44, A,1,  2, 6.136357, 46.14517, 0

reseau_2012, 44, A,1,  3, 6.136349, 46.14517, 0

reseau_2012, 44, A,1,  4, 6.136342, 46.14516, 0

reseau_2012, 44, A,1,  5, 6.136334, 46.14516, 0

reseau_2012, 44, A,1,  6, 6.136328, 46.14516, 0

reseau_2012, 44, A,1,  7, 6.136321, 46.14516, 0

reseau_2012, 44, A,1,  8, 6.136315, 46.14515, 0

reseau_2012, 44, A,1,  9, 6.13631, 46.14515, 0

reseau_2012, 44, A,1,  10, 6.136305, 46.14514, 0

reseau_2012, 44, A,1,  11, 6.136301, 46.14514, 0

reseau_2012, 44, A,1,  12, 6.136298, 46.14513, 0

reseau_2012, 44, A,1,  13, 6.136295, 46.14513, 0

reseau_2012, 44, A,1,  14, 6.136292, 46.14512, 0

reseau_2012, 44, A,1,  15, 6.136291, 46.14511, 0

reseau_2012, 44, A,1,  16, 6.13629, 46.14511, 0

reseau_2012, 44, A,1,  17, 6.13629, 46.1451, 0

reseau_2012, 44, A,1,  18, 6.136291, 46.1451, 0

reseau_2012, 44, A,1,  19, 6.136292, 46.14509, 0

reseau_2012, 44, A,1,  20, 6.136294, 46.14509, 0

reseau_2012, 44, A,1,  21, 6.136297, 46.14508, 0

reseau_2012, 44, A,1,  22, 6.136301, 46.14508, 0

reseau_2012, 44, A,1,  23, 6.136305, 46.14507, 0

reseau_2012, 44, A,1,  24, 6.13631, 46.14507, 0

reseau_2012, 44, A,1,  25, 6.136315, 46.14506, 0

reseau_2012, 44, A,1,  26, 6.136321, 46.14506, 0

reseau_2012, 44, A,1,  27, 6.136327, 46.14505, 0

reseau_2012, 44, A,1,  28, 6.136334, 46.14505, 0

reseau_2012, 44, A,1,  29, 6.136341, 46.14505, 0

reseau_2012, 44, A,1,  30, 6.136349, 46.14505, 0

reseau_2012, 44, A,1,  31, 6.136356, 46.14504, 0

reseau_2012, 44, A,1,  32, 6.136364, 46.14504, 0

reseau_2012, 44, A,1,  33, 6.136373, 46.14504, 0

reseau_2012, 44, A,1,  34, 6.136381, 46.14504, 0

reseau_2012, 44, A,1,  35, 6.136389, 46.14504, 0

reseau_2012, 44, A,1,  36, 6.136397, 46.14504, 0

reseau_2012, 44, A,1,  37, 6.136406, 46.14504, 0

reseau_2012, 44, A,1,  38, 6.13646, 46.14501, 0

reseau_2012, 44, A,1,  39, 6.136548, 46.14494, 0

reseau_2012, 44, A,1,  40, 6.136879, 46.14463, 0

reseau_2012, 44, A,1,  41, 6.137172, 46.14433, 0

reseau_2012, 44, A,1,  42, 6.137483, 46.14403, 0

reseau_2012, 44, A,2,  0, 6.13903, 46.1722, 0

reseau_2012, 44, A,2,  1, 6.139087, 46.17214, 0

reseau_2012, 44, A,2,  2, 6.139457, 46.17156, 0

reseau_2012, 44, A,2,  3, 6.13969, 46.17107, 0

reseau_2012, 44, A,2,  4, 6.139995, 46.17041, 0

reseau_2012, 44, A,3,  0, 6.138197, 46.17551, 0

reseau_2012, 44, A,3,  1, 6.13821, 46.17542, 0

reseau_2012, 44, A,3,  2, 6.13826, 46.17475, 0

reseau_2012, 44, A,3,  3, 6.138302, 46.17447, 0

reseau_2012, 44, A,3,  4, 6.138328, 46.17415, 0

reseau_2012, 44, A,3,  5, 6.138357, 46.17386, 0

reseau_2012, 44, A,3,  6, 6.138396, 46.17366, 0

reseau_2012, 44, A,3,  7, 6.138507, 46.17326, 0

reseau_2012, 44, A,3,  8, 6.138692, 46.17284, 0

reseau_2012, 44, A,3,  9, 6.138859, 46.1725, 0

reseau_2012, 44, A,3,  10, 6.13903, 46.1722, 0

reseau_2012, 44, A,4,  0, 6.138192, 46.1756, 0

reseau_2012, 44, A,4,  1, 6.138197, 46.17551, 0

reseau_2012, 44, A,5,  0, 6.139026, 46.17943, 0

reseau_2012, 44, A,5,  1, 6.139042, 46.17931, 0

reseau_2012, 44, A,6,  0, 6.138227, 46.18099, 0

reseau_2012, 44, A,6,  1, 6.138356, 46.18047, 0

reseau_2012, 44, A,6,  2, 6.13842, 46.18022, 0

reseau_2012, 44, A,6,  3, 6.138648, 46.18003, 0

reseau_2012, 44, A,6,  4, 6.138877, 46.17983, 0

reseau_2012, 44, A,7,  0, 6.13765, 46.18357, 0

reseau_2012, 44, A,7,  1, 6.137656, 46.18352, 0

reseau_2012, 44, A,7,  2, 6.137728, 46.18317, 0

reseau_2012, 44, A,7,  3, 6.137839, 46.18269, 0

reseau_2012, 44, A,7,  4, 6.137989, 46.18203, 0

reseau_2012, 44, A,7,  5, 6.138039, 46.18181, 0

reseau_2012, 44, A,7,  6, 6.138165, 46.18126, 0

reseau_2012, 44, A,7,  7, 6.138227, 46.18099, 0

reseau_2012, 44, A,8,  0, 6.137526, 46.18366, 0

reseau_2012, 44, A,8,  1, 6.137537, 46.18366, 0

reseau_2012, 44, A,8,  2, 6.137548, 46.18365, 0

reseau_2012, 44, A,8,  3, 6.137559, 46.18365, 0

reseau_2012, 44, A,8,  4, 6.137569, 46.18365, 0

reseau_2012, 44, A,8,  5, 6.137579, 46.18365, 0

reseau_2012, 44, A,8,  6, 6.137589, 46.18365, 0

reseau_2012, 44, A,8,  7, 6.137599, 46.18364, 0

reseau_2012, 44, A,8,  8, 6.137608, 46.18364, 0

reseau_2012, 44, A,8,  9, 6.137615, 46.18363, 0

reseau_2012, 44, A,8,  10, 6.137623, 46.18362, 0

reseau_2012, 44, A,8,  11, 6.13763, 46.18362, 0

reseau_2012, 44, A,8,  12, 6.137635, 46.18361, 0

reseau_2012, 44, A,8,  13, 6.13764, 46.18361, 0

reseau_2012, 44, A,8,  14, 6.137644, 46.1836, 0

reseau_2012, 44, A,8,  15, 6.137647, 46.18359, 0

reseau_2012, 44, A,8,  16, 6.13765, 46.18358, 0

reseau_2012, 44, A,8,  17, 6.13765, 46.18357, 0

reseau_2012, 44, A,9,  0, 6.136367, 46.18357, 0

reseau_2012, 44, A,9,  1, 6.137526, 46.18366, 0

reseau_2012, 44, A,10,  0, 6.140469, 46.16764, 0

reseau_2012, 44, A,10,  1, 6.140409, 46.16746, 0

reseau_2012, 44, A,10,  2, 6.140324, 46.16731, 0

reseau_2012, 44, A,10,  3, 6.140231, 46.16727, 0

reseau_2012, 44, A,10,  4, 6.140197, 46.1672, 0

reseau_2012, 44, A,10,  5, 6.140244, 46.16709, 0

reseau_2012, 44, A,10,  6, 6.140247, 46.16698, 0

reseau_2012, 44, A,10,  7, 6.140229, 46.16689, 0

reseau_2012, 44, A,10,  8, 6.140047, 46.16626, 0

reseau_2012, 44, A,10,  9, 6.139893, 46.16581, 0

reseau_2012, 44, A,10,  10, 6.139729, 46.16533, 0

reseau_2012, 44, A,10,  11, 6.139717, 46.16529, 0

reseau_2012, 44, A,11,  0, 6.139717, 46.16529, 0

reseau_2012, 44, A,11,  1, 6.139692, 46.16523, 0

reseau_2012, 44, A,11,  2, 6.139264, 46.16391, 0

reseau_2012, 44, A,11,  3, 6.139154, 46.16357, 0

reseau_2012, 44, A,11,  4, 6.139026, 46.1632, 0

reseau_2012, 44, A,11,  5, 6.138987, 46.163, 0

reseau_2012, 44, A,11,  6, 6.138933, 46.16277, 0

reseau_2012, 44, A,12,  0, 6.138933, 46.16277, 0

reseau_2012, 44, A,12,  1, 6.13883, 46.16207, 0

reseau_2012, 44, A,12,  2, 6.138608, 46.16073, 0

reseau_2012, 44, A,12,  3, 6.138455, 46.15992, 0

reseau_2012, 44, A,12,  4, 6.13844, 46.15956, 0

reseau_2012, 44, A,12,  5, 6.138455, 46.15924, 0

reseau_2012, 44, A,12,  6, 6.138528, 46.15894, 0

reseau_2012, 44, A,12,  7, 6.138702, 46.15852, 0

reseau_2012, 44, A,12,  8, 6.138923, 46.15817, 0

reseau_2012, 44, A,12,  9, 6.139317, 46.15746, 0

reseau_2012, 44, A,12,  10, 6.139442, 46.15719, 0

reseau_2012, 44, A,12,  11, 6.139529, 46.15692, 0

reseau_2012, 44, A,12,  12, 6.139564, 46.15665, 0

reseau_2012, 44, A,12,  13, 6.139555, 46.15659, 0

reseau_2012, 44, A,13,  0, 6.13914, 46.15397, 0

reseau_2012, 44, A,13,  1, 6.139167, 46.15379, 0

reseau_2012, 44, A,13,  2, 6.139192, 46.15337, 0

reseau_2012, 44, A,13,  3, 6.139124, 46.15299, 0

reseau_2012, 44, A,13,  4, 6.138975, 46.15225, 0

reseau_2012, 44, A,13,  5, 6.138948, 46.15207, 0

reseau_2012, 44, A,13,  6, 6.138876, 46.15188, 0

reseau_2012, 44, A,13,  7, 6.138677, 46.15141, 0

reseau_2012, 44, A,13,  8, 6.138512, 46.15104, 0

reseau_2012, 44, A,13,  9, 6.138415, 46.15083, 0

reseau_2012, 44, A,13,  10, 6.138159, 46.15039, 0

reseau_2012, 44, A,13,  11, 6.138077, 46.15012, 0

reseau_2012, 44, A,14,  0, 6.138877, 46.17983, 0

reseau_2012, 44, A,14,  1, 6.138938, 46.1798, 0

reseau_2012, 44, A,14,  2, 6.138973, 46.17973, 0

reseau_2012, 44, A,14,  3, 6.139002, 46.17965, 0

reseau_2012, 44, A,14,  4, 6.139026, 46.17943, 0

reseau_2012, 44, A,15,  0, 6.139555, 46.15659, 0

reseau_2012, 44, A,15,  1, 6.139548, 46.15654, 0

reseau_2012, 44, A,15,  2, 6.139509, 46.15628, 0

reseau_2012, 44, A,15,  3, 6.139375, 46.15569, 0

reseau_2012, 44, A,15,  4, 6.139205, 46.15501, 0

reseau_2012, 44, A,15,  5, 6.139125, 46.1545, 0

reseau_2012, 44, A,15,  6, 6.139137, 46.15405, 0

reseau_2012, 44, A,15,  7, 6.13914, 46.15397, 0

reseau_2012, 44, A,16,  0, 6.135673, 46.18317, 0

reseau_2012, 44, A,16,  1, 6.13564, 46.1832, 0

reseau_2012, 44, A,16,  2, 6.135466, 46.18341, 0

reseau_2012, 44, A,16,  3, 6.135453, 46.18344, 0

reseau_2012, 44, A,16,  4, 6.135469, 46.18349, 0

reseau_2012, 44, A,17,  0, 6.135823, 46.18353, 0

reseau_2012, 44, A,17,  1, 6.135704, 46.18353, 0

reseau_2012, 44, A,17,  2, 6.135584, 46.18352, 0

reseau_2012, 44, A,17,  3, 6.135469, 46.18349, 0

reseau_2012, 44, A,18,  0, 6.135823, 46.18353, 0

reseau_2012, 44, A,18,  1, 6.136367, 46.18357, 0

reseau_2012, 44, A,19,  0, 6.139042, 46.17931, 0

reseau_2012, 44, A,19,  1, 6.138988, 46.17902, 0

reseau_2012, 44, A,19,  2, 6.138777, 46.17856, 0

reseau_2012, 44, A,19,  3, 6.138704, 46.17836, 0

reseau_2012, 44, A,19,  4, 6.138701, 46.17834, 0

reseau_2012, 44, A,19,  5, 6.138647, 46.1781, 0

reseau_2012, 44, A,19,  6, 6.138545, 46.17766, 0

reseau_2012, 44, A,19,  7, 6.138477, 46.1775, 0

reseau_2012, 44, A,19,  8, 6.138242, 46.17705, 0

reseau_2012, 44, A,19,  9, 6.138119, 46.17678, 0

reseau_2012, 44, A,19,  10, 6.138105, 46.17653, 0

reseau_2012, 44, A,19,  11, 6.138144, 46.17607, 0

reseau_2012, 44, A,19,  12, 6.138192, 46.1756, 0

reseau_2012, 44, A,20,  0, 6.137483, 46.14403, 0

reseau_2012, 44, A,20,  1, 6.137575, 46.14399, 0

reseau_2012, 44, A,20,  2, 6.137639, 46.14399, 0

reseau_2012, 44, A,20,  3, 6.137654, 46.14399, 0

reseau_2012, 44, A,20,  4, 6.137669, 46.14399, 0

reseau_2012, 44, A,20,  5, 6.137684, 46.14399, 0

reseau_2012, 44, A,20,  6, 6.137698, 46.14399, 0

reseau_2012, 44, A,20,  7, 6.137712, 46.14399, 0

reseau_2012, 44, A,20,  8, 6.137726, 46.144, 0

reseau_2012, 44, A,20,  9, 6.137739, 46.144, 0

reseau_2012, 44, A,20,  10, 6.137752, 46.14401, 0

reseau_2012, 44, A,20,  11, 6.137764, 46.14402, 0

reseau_2012, 44, A,20,  12, 6.137774, 46.14402, 0

reseau_2012, 44, A,20,  13, 6.137784, 46.14403, 0

reseau_2012, 44, A,20,  14, 6.137793, 46.14404, 0

reseau_2012, 44, A,20,  15, 6.137801, 46.14405, 0

reseau_2012, 44, A,20,  16, 6.137807, 46.14405, 0

reseau_2012, 44, A,20,  17, 6.137813, 46.14407, 0

reseau_2012, 44, A,20,  18, 6.137817, 46.14408, 0

reseau_2012, 44, A,20,  19, 6.13782, 46.14408, 0

reseau_2012, 44, A,20,  20, 6.137821, 46.1441, 0

reseau_2012, 44, A,20,  21, 6.137822, 46.14411, 0

reseau_2012, 44, A,20,  22, 6.137821, 46.14412, 0

reseau_2012, 44, A,20,  23, 6.137818, 46.14413, 0

reseau_2012, 44, A,20,  24, 6.137815, 46.14414, 0

reseau_2012, 44, A,20,  25, 6.13781, 46.14415, 0

reseau_2012, 44, A,20,  26, 6.137805, 46.14416, 0

reseau_2012, 44, A,20,  27, 6.137797, 46.14417, 0

reseau_2012, 44, A,20,  28, 6.137789, 46.14418, 0

reseau_2012, 44, A,20,  29, 6.13778, 46.14418, 0

reseau_2012, 44, A,20,  30, 6.137769, 46.14419, 0

reseau_2012, 44, A,20,  31, 6.137758, 46.1442, 0

reseau_2012, 44, A,20,  32, 6.137746, 46.1442, 0

reseau_2012, 44, A,20,  33, 6.137692, 46.14422, 0

reseau_2012, 44, A,20,  34, 6.137465, 46.14428, 0

reseau_2012, 44, A,21,  0, 6.139995, 46.17041, 0

reseau_2012, 44, A,21,  1, 6.140069, 46.17027, 0

reseau_2012, 44, A,21,  2, 6.140394, 46.16967, 0

reseau_2012, 44, A,21,  3, 6.140599, 46.16907, 0

reseau_2012, 44, A,21,  4, 6.140645, 46.16868, 0

reseau_2012, 44, A,21,  5, 6.140602, 46.16813, 0

reseau_2012, 44, A,21,  6, 6.14051, 46.16775, 0

reseau_2012, 44, A,21,  7, 6.140469, 46.16764, 0

reseau_2012, V, R,0,  0, 6.155702, 46.2957, 0

reseau_2012, V, R,0,  1, 6.155627, 46.2957, 0

reseau_2012, V, R,0,  2, 6.155622, 46.2957, 0

reseau_2012, V, R,0,  3, 6.155617, 46.2957, 0

reseau_2012, V, R,0,  4, 6.155613, 46.29569, 0

reseau_2012, V, R,0,  5, 6.155608, 46.29569, 0

reseau_2012, V, R,0,  6, 6.155604, 46.29569, 0

reseau_2012, V, R,0,  7, 6.1556, 46.29569, 0

reseau_2012, V, R,0,  8, 6.155596, 46.29569, 0

reseau_2012, V, R,0,  9, 6.155592, 46.29569, 0

reseau_2012, V, R,0,  10, 6.155589, 46.29568, 0

reseau_2012, V, R,0,  11, 6.155585, 46.29568, 0

reseau_2012, V, R,0,  12, 6.155582, 46.29568, 0

reseau_2012, V, R,0,  13, 6.15558, 46.29568, 0

reseau_2012, V, R,0,  14, 6.155578, 46.29567, 0

reseau_2012, V, R,0,  15, 6.155576, 46.29567, 0

reseau_2012, V, R,0,  16, 6.155574, 46.29567, 0

reseau_2012, V, R,0,  17, 6.155573, 46.29567, 0

reseau_2012, V, R,0,  18, 6.155572, 46.29566, 0

reseau_2012, V, R,0,  19, 6.155572, 46.29566, 0

reseau_2012, V, R,0,  20, 6.155572, 46.29565, 0

reseau_2012, V, R,0,  21, 6.155576, 46.29538, 0

reseau_2012, V, R,0,  22, 6.155577, 46.29536, 0

reseau_2012, V, R,0,  23, 6.155577, 46.29536, 0

reseau_2012, V, R,0,  24, 6.155578, 46.29535, 0

reseau_2012, V, R,0,  25, 6.155579, 46.29535, 0

reseau_2012, V, R,0,  26, 6.15558, 46.29535, 0

reseau_2012, V, R,0,  27, 6.155581, 46.29535, 0

reseau_2012, V, R,0,  28, 6.155582, 46.29535, 0

reseau_2012, V, R,0,  29, 6.155584, 46.29535, 0

reseau_2012, V, R,0,  30, 6.155586, 46.29534, 0

reseau_2012, V, R,0,  31, 6.155588, 46.29534, 0

reseau_2012, V, R,0,  32, 6.15559, 46.29534, 0

reseau_2012, V, R,0,  33, 6.155592, 46.29534, 0

reseau_2012, V, R,0,  34, 6.155594, 46.29534, 0

reseau_2012, V, R,0,  35, 6.155597, 46.29534, 0

reseau_2012, V, R,0,  36, 6.1556, 46.29534, 0

reseau_2012, V, R,0,  37, 6.155602, 46.29534, 0

