year,month,day,hour,minute,second,delta_time,agencyid,date,route_code,servicevehicle,tripid,vehicleid,patternid,tripdirection,triplength,stopsequencenr,stopcode,stoplength,stoptimeschedule,stoptimereal,passengercounttripup,passengercounttripdown,passengercountstopup,passengercountstopdown,passengerloadstop,passengercountdoor1up,passengercountdoor1down,passengercountdoor2up,passengercountdoor2down,passengercountdoor3up,passengercountdoor3down,passengercountdoor4up,passengercountdoor4down,passengercountdoor5up,passengercountdoor5down,passengercountdoor6up,passengercountdoor6down,isredirection,isdelocalization,isrelocatization
12,10,1,0,10,27,63,TPG,2012-10-01 00:00:00,2,6-16,27096435,745,82,R,8353,12,MUET02,4282,2012-10-02 00:11:30,2012-10-02 00:10:27,12,13,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,N,N,N
12,10,1,0,10,27,93,TPG,2012-10-01 00:00:00,8,8-5,27084979,1123,16,A,9435,1,APIA05,0,2012-10-01 00:12:00,2012-10-01 00:10:27,10,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,10,29,-87,TPG,2012-10-01 00:00:00,5,5-30,27095549,1168,71,A,11960,26,POMI00,9176,2012-10-02 00:09:02,2012-10-02 00:10:29,24,25,0,2,12,0,0,0,0,0,0,0,2,0,0,0,0,N,N,N
12,10,1,0,10,32,,TPG,2012-10-01 00:00:00,9,1-11,27080358,1149,36,R,11207,5,AGAZ00,1852,,2012-10-01 00:10:32,21,17,3,1,11,0,0,3,1,0,0,0,0,0,0,0,0,N,Y,Y
12,10,1,0,10,33,20,TPG,2012-10-01 00:00:00,A,A-3,27085336,1105,6,A,5213,3,MEPR00,1841,2012-10-01 00:10:53,2012-10-01 00:10:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,10,34,-118,TPG,2012-10-01 00:00:00,E,G-28,27098834,1121,7,R,13561,29,VOLL00,12830,2012-10-02 00:08:36,2012-10-02 00:10:34,2,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,10,34,86,TPG,2012-10-01 00:00:00,21,21-51,27091959,1154,33,R,11951,23,ONEX02,10677,2012-10-02 00:12:00,2012-10-02 00:10:34,7,9,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,N,N,N
12,10,1,0,10,34,-22,TPG,2012-10-01 00:00:00,3,3-5,27083230,756,59,R,5148,3,GOS01,609,2012-10-01 00:10:12,2012-10-01 00:10:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,10,35,-35,TPG,2012-10-01 00:00:00,14,14-54,27090237,890,6,A,12788,17,SERV01,7346,2012-10-02 00:10:00,2012-10-02 00:10:35,59,55,0,7,34,0,1,0,2,0,1,0,3,0,0,0,0,N,N,N
12,10,1,0,10,35,-16,TPG,2012-10-01 00:00:00,8,8-4,27084956,1134,75,R,10871,9,VTTE01,3264,2012-10-01 00:10:19,2012-10-01 00:10:35,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,10,35,8,TPG,2012-10-01 00:00:00,6,6-14,27096366,764,32,A,9086,17,PORT00,6610,2012-10-02 00:10:43,2012-10-02 00:10:35,15,14,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,N,N,N
12,10,1,0,10,37,10,TPG,2012-10-01 00:00:00,14,14-46,27082043,886,93,R,12415,2,VAUD01,552,2012-10-01 00:10:47,2012-10-01 00:10:37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,10,37,37,TPG,2012-10-01 00:00:00,21,21-55,27092048,1134,31,A,11616,28,AMDO02,11343,2012-10-02 00:11:14,2012-10-02 00:10:37,5,6,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,10,37,43,TPG,2012-10-01 00:00:00,14,14-47,27082070,895,91,A,10880,2,CRCO01,266,2012-10-01 00:11:20,2012-10-01 00:10:37,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,10,40,120,TPG,2012-10-01 00:00:00,12,12-11,27089409,1812,27,R,8101,23,STAL01,8101,2012-10-02 00:12:40,2012-10-02 00:10:40,9,10,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,10,43,,TPG,2012-10-01 00:00:00,9,1-62,27088371,110,36,R,11207,19,FATI00,6402,,2012-10-02 00:10:43,12,12,1,1,5,0,0,1,1,0,0,0,0,0,0,0,0,N,Y,Y
12,10,1,0,10,43,-23,TPG,2012-10-01 00:00:00,G,E-3,27085553,1147,55,A,12759,11,MANC00,6064,2012-10-01 00:10:20,2012-10-01 00:10:43,14,13,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,10,44,18,TPG,2012-10-01 00:00:00,K,L-23,27099083,528,25,A,16845,22,ALEC00,12235,2012-10-02 00:11:02,2012-10-02 00:10:44,6,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,10,45,-23,TPG,2012-10-01 00:00:00,15,12-7,27081845,1808,1,A,6832,8,ACAC01,2638,2012-10-01 00:10:22,2012-10-01 00:10:45,15,13,3,0,6,3,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,10,46,74,TPG,2012-10-01 00:00:00,14,14-46,27090108,1811,6,A,12788,12,BAIR01,5647,2012-10-02 00:12:00,2012-10-02 00:10:46,42,44,5,2,13,3,0,1,1,1,0,0,1,0,0,0,0,N,N,N
12,10,1,0,10,47,-127,TPG,2012-10-01 00:00:00,E,E-8,27098422,1167,4,A,13331,22,ANRS00,10227,2012-10-02 00:08:40,2012-10-02 00:10:47,11,9,0,2,4,0,0,0,0,0,2,0,0,0,0,0,0,N,N,N
12,10,1,0,10,47,-41,TPG,2012-10-01 00:00:00,Y,Y-9,27099883,20966,59,A,23306,30,HTAI00,15511,2012-10-02 00:10:06,2012-10-02 00:10:47,17,17,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,10,49,-27,TPG,2012-10-01 00:00:00,5,5-9,27084335,197,71,A,11960,2,PRSM02,698,2012-10-01 00:10:22,2012-10-01 00:10:49,10,8,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,10,50,30,TPG,2012-10-01 00:00:00,21,21-54,27082748,514,31,A,11616,13,ESRT03,3888,2012-10-01 00:11:20,2012-10-01 00:10:50,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,10,50,-21,TPG,2012-10-01 00:00:00,28,28-7,27092793,20482,7,R,12355,15,WTC01,4751,2012-10-02 00:10:29,2012-10-02 00:10:50,6,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,10,51,48,TPG,2012-10-01 00:00:00,15,15-71,27090786,869,3,R,7892,16,LAMA00,5880,2012-10-02 00:11:39,2012-10-02 00:10:51,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,10,51,109,TPG,2012-10-01 00:00:00,21,21-64,27092146,1133,33,R,11951,10,ARME02,4340,2012-10-02 00:12:40,2012-10-02 00:10:51,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,10,52,103,TPG,2012-10-01 00:00:00,5,5-25,27095441,1136,49,R,11541,28,PRSM01,10911,2012-10-02 00:12:35,2012-10-02 00:10:52,24,19,0,2,8,0,0,0,0,0,1,0,1,0,0,0,0,N,N,N
12,10,1,0,10,53,47,TPG,2012-10-01 00:00:00,12,14-69,27090441,867,22,R,10413,26,BHET01,9208,2012-10-02 00:11:40,2012-10-02 00:10:53,35,36,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,N,N,N
12,10,1,0,10,54,113,TPG,2012-10-01 00:00:00,3,3-4,27083197,751,67,A,7997,6,PSAC00,1981,2012-10-01 00:12:47,2012-10-01 00:10:54,17,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,10,55,73,TPG,2012-10-01 00:00:00,22,22-32,27092355,118,32,A,10803,19,PICY00,8160,2012-10-02 00:12:08,2012-10-02 00:10:55,10,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,10,55,-32,TPG,2012-10-01 00:00:00,21,21-56,27082779,521,33,R,11951,9,FONT01,3662,2012-10-01 00:10:23,2012-10-01 00:10:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,10,57,34,TPG,2012-10-01 00:00:00,3,3-1,27092834,757,67,A,7997,15,BVYL00,5307,2012-10-02 00:11:31,2012-10-02 00:10:57,17,17,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,10,57,43,TPG,2012-10-01 00:00:00,12,15-85,27091187,879,22,R,10413,19,AUGS01,6673,2012-10-02 00:11:40,2012-10-02 00:10:57,48,34,3,3,20,0,1,3,1,0,1,0,0,0,0,0,0,N,N,N
12,10,1,0,10,57,-117,TPG,2012-10-01 00:00:00,2,2-11,27091727,756,80,A,8003,20,ONMA00,7358,2012-10-02 00:09:00,2012-10-02 00:10:57,24,27,0,3,4,0,0,0,1,0,2,0,0,0,0,0,0,N,N,N
12,10,1,0,10,59,23,TPG,2012-10-01 00:00:00,15,12-19,27100444,881,3,R,7892,4,BTNI01,1115,2012-10-01 00:11:22,2012-10-01 00:10:59,33,31,2,0,4,0,0,1,0,1,0,0,0,0,0,0,0,N,N,N
12,10,1,0,10,59,-2,TPG,2012-10-01 00:00:00,8,8-4,27084956,1134,75,R,10871,10,CLDR01,3589,2012-10-01 00:10:57,2012-10-01 00:10:59,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,5,75,TPG,2012-10-01 00:00:00,12,15-75,27090926,875,6,A,10184,15,BAIR05,5173,2012-10-02 00:12:20,2012-10-02 00:11:05,37,39,9,5,12,0,0,5,1,1,3,3,1,0,0,0,0,N,N,N
12,10,1,0,11,5,55,TPG,2012-10-01 00:00:00,42,42-1,27083607,523,43,R,14301,12,LULY04,4870,2012-10-01 00:12:00,2012-10-01 00:11:05,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,5,-125,TPG,2012-10-01 00:00:00,4,4-8,27094049,511,33,A,9083,8,BHET05,4781,2012-10-02 00:09:00,2012-10-02 00:11:05,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,5,-158,TPG,2012-10-01 00:00:00,C,5-10,27084094,1125,16,R,11885,2,JUCH01,236,2012-10-01 00:08:27,2012-10-01 00:11:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,7,-47,TPG,2012-10-01 00:00:00,23,22-1,27082811,144,14,R,11995,9,ESRT04,2806,2012-10-01 00:10:20,2012-10-01 00:11:07,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,7,-27,TPG,2012-10-01 00:00:00,12,12-1,27081185,875,22,R,10413,4,FAVR01,1342,2012-10-01 00:10:40,2012-10-01 00:11:07,19,21,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,8,26,TPG,2012-10-01 00:00:00,9,1-4,27080477,1182,34,A,10774,13,31DC00,4126,2012-10-01 00:11:34,2012-10-01 00:11:08,16,12,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,8,-40,TPG,2012-10-01 00:00:00,S,S-10,27099242,20943,34,A,12086,14,MLPT00,6449,2012-10-02 00:10:28,2012-10-02 00:11:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,9,131,TPG,2012-10-01 00:00:00,8,8-16,27097056,175,79,R,10509,22,VIDO03,8102,2012-10-02 00:13:20,2012-10-02 00:11:09,6,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,10,117,TPG,2012-10-01 00:00:00,11,11-76,27089260,115,17,A,8883,18,GAVA00,6486,2012-10-02 00:13:07,2012-10-02 00:11:10,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,10,30,TPG,2012-10-01 00:00:00,V,V-5,27099571,20390,9,R,15484,37,CVIN22,15484,2012-10-02 00:11:40,2012-10-02 00:11:10,6,8,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,12,-132,TPG,2012-10-01 00:00:00,47,47-2,27084034,21903,13,A,2000,3,VUIL00,759,2012-10-01 00:09:00,2012-10-01 00:11:12,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,13,-9,TPG,2012-10-01 00:00:00,G,E-3,27085553,1147,55,A,12759,12,PETR00,6449,2012-10-01 00:11:04,2012-10-01 00:11:13,14,13,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,14,86,TPG,2012-10-01 00:00:00,12,14-43a,27114192,892,22,R,10413,13,RIVE08,4549,2012-10-02 00:12:40,2012-10-02 00:11:14,20,22,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,N,N,N
12,10,1,0,11,14,26,TPG,2012-10-01 00:00:00,14,14C-60,27090700,894,90,R,13138,17,BAIR02,7913,2012-10-02 00:11:40,2012-10-02 00:11:14,23,20,0,5,3,0,0,0,4,0,1,0,0,0,0,0,0,N,N,N
12,10,1,0,11,14,,TPG,2012-10-01 00:00:00,23,23-42,27082949,122,7,A,9971,3,TOCO00,532,,2012-10-01 00:11:14,7,7,3,0,6,0,0,2,0,0,0,1,0,0,0,0,0,N,Y,Y
12,10,1,0,11,15,65,TPG,2012-10-01 00:00:00,14,14-53,27082176,876,21,R,12885,6,AVAN01,3429,2012-10-01 00:12:20,2012-10-01 00:11:15,31,32,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,N,N,N
12,10,1,0,11,16,4,TPG,2012-10-01 00:00:00,1,9-73,27097693,121,49,R,7379,13,PTAR02,4280,2012-10-02 00:11:20,2012-10-02 00:11:16,15,16,0,2,4,0,0,0,1,0,1,0,0,0,0,0,0,N,N,N
12,10,1,0,11,17,1,TPG,2012-10-01 00:00:00,6,6-23,27096571,753,34,R,8610,13,GUYE00,4441,2012-10-02 00:11:18,2012-10-02 00:11:17,23,21,2,0,18,0,0,1,0,1,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,18,4,TPG,2012-10-01 00:00:00,1,9-18,27097347,1137,46,A,5929,16,CBRI00,4957,2012-10-02 00:11:22,2012-10-02 00:11:18,15,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,20,20,TPG,2012-10-01 00:00:00,3,3-9,27083292,731,70,R,7626,11,BAIR00,2986,2012-10-01 00:11:40,2012-10-01 00:11:20,6,5,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,N,N,N
12,10,1,0,11,21,-21,TPG,2012-10-01 00:00:00,5,5-7,27084275,172,49,R,11541,3,PXPO01,1227,2012-10-01 00:11:00,2012-10-01 00:11:21,26,21,1,0,13,0,0,1,0,0,0,0,0,0,0,0,0,N,N,Y
12,10,1,0,11,23,57,TPG,2012-10-01 00:00:00,14,14-51,27090210,874,23,R,12885,13,CVIN10,6507,2012-10-02 00:12:20,2012-10-02 00:11:23,31,34,10,5,11,0,0,1,4,3,0,6,1,0,0,0,0,N,N,N
12,10,1,0,11,23,98,TPG,2012-10-01 00:00:00,21,21-51,27091959,1154,33,R,11951,24,TRLL00,11071,2012-10-02 00:13:01,2012-10-02 00:11:23,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,24,-64,TPG,2012-10-01 00:00:00,22,22-23,27092263,108,29,R,10902,21,GPRE02,9946,2012-10-02 00:10:20,2012-10-02 00:11:24,7,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,24,-21,TPG,2012-10-01 00:00:00,11,11-21,27088887,1162,18,R,8598,14,CHRM03,5879,2012-10-02 00:11:03,2012-10-02 00:11:24,7,9,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,24,-84,TPG,2012-10-01 00:00:00,6,6-10,27084520,744,32,A,9086,1,VEVI00,0,2012-10-01 00:10:00,2012-10-01 00:11:24,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,25,67,TPG,2012-10-01 00:00:00,12,12-20,27081507,870,6,A,10184,9,ARME00,3046,2012-10-01 00:12:32,2012-10-01 00:11:25,16,18,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,26,-8,TPG,2012-10-01 00:00:00,57,57-3,27084479,21910,36,A,10342,2,WTC00,409,2012-10-01 00:11:18,2012-10-01 00:11:26,5,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,27,-5,TPG,2012-10-01 00:00:00,3,3-5,27083230,756,59,R,5148,4,CALA01,929,2012-10-01 00:11:22,2012-10-01 00:11:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,27,-94,TPG,2012-10-01 00:00:00,V,V-8,27099621,20378,8,A,15766,21,VXVV00,7897,2012-10-02 00:09:53,2012-10-02 00:11:27,13,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,28,52,TPG,2012-10-01 00:00:00,3,3-4,27093131,759,70,R,7626,23,MPAR01,7092,2012-10-02 00:12:20,2012-10-02 00:11:28,27,28,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,28,-65,TPG,2012-10-01 00:00:00,28,28-4,27092718,20498,4,A,11390,13,FRET00,5228,2012-10-02 00:10:23,2012-10-02 00:11:28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,28,63,TPG,2012-10-01 00:00:00,2,6-16,27096435,745,82,R,8353,13,BANS00,4560,2012-10-02 00:12:31,2012-10-02 00:11:28,12,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,29,31,TPG,2012-10-01 00:00:00,14,14-46,27082043,886,93,R,12415,3,FORU01,926,2012-10-01 00:12:00,2012-10-01 00:11:29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,29,-123,TPG,2012-10-01 00:00:00,E,G-28,27098834,1121,7,R,13561,30,RLAC00,13124,2012-10-02 00:09:26,2012-10-02 00:11:29,2,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,31,-31,TPG,2012-10-01 00:00:00,57,57-1,27084415,21905,38,R,10464,1,GAME01,0,2012-10-01 00:11:00,2012-10-01 00:11:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,32,38,TPG,2012-10-01 00:00:00,1,1-9,27080675,1161,49,R,7379,3,CBRI01,846,2012-10-01 00:12:10,2012-10-01 00:11:32,16,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,33,23,TPG,2012-10-01 00:00:00,10,10-5,27080891,784,72,R,6689,4,MLRD00,937,2012-10-01 00:11:56,2012-10-01 00:11:33,19,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,34,-92,TPG,2012-10-01 00:00:00,5,5-30,27095549,1168,71,A,11960,27,GSAC00,9579,2012-10-02 00:10:02,2012-10-02 00:11:34,24,25,0,11,1,0,3,0,6,0,2,0,0,0,0,0,0,N,N,N
12,10,1,0,11,34,146,TPG,2012-10-01 00:00:00,14,14-59,27090335,876,23,R,12885,26,PRBE01,12885,2012-10-02 00:14:00,2012-10-02 00:11:34,34,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,35,38,TPG,2012-10-01 00:00:00,2,6-9,27084713,737,80,A,8003,8,MLRD00,2194,2012-10-01 00:12:13,2012-10-01 00:11:35,15,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,35,53,TPG,2012-10-01 00:00:00,42,42-1,27083607,523,43,R,14301,13,PLUL01,5144,2012-10-01 00:12:28,2012-10-01 00:11:35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,36,171,TPG,2012-10-01 00:00:00,15,15-83,27091133,878,3,R,7892,12,ACAC00,4143,2012-10-02 00:14:27,2012-10-02 00:11:36,21,23,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,N,N,N
12,10,1,0,11,37,3,TPG,2012-10-01 00:00:00,8,8-4,27084956,1134,75,R,10871,11,COCH00,3954,2012-10-01 00:11:40,2012-10-01 00:11:37,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,37,-121,TPG,2012-10-01 00:00:00,E,E-8,27098422,1167,4,A,13331,23,CRBS00,10777,2012-10-02 00:09:36,2012-10-02 00:11:37,11,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,38,-22,TPG,2012-10-01 00:00:00,5,5-9,27084335,197,71,A,11960,3,CCLA01,1152,2012-10-01 00:11:16,2012-10-01 00:11:38,10,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,38,-118,TPG,2012-10-01 00:00:00,9,1-62,27088371,110,36,R,11207,20,PLEV01,6575,2012-10-02 00:09:40,2012-10-02 00:11:38,12,12,3,0,8,0,0,2,0,1,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,38,-33,TPG,2012-10-01 00:00:00,Y,Y-9,27099883,20966,59,A,23306,31,CFUS00,15833,2012-10-02 00:11:05,2012-10-02 00:11:38,17,17,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,N,N,N
12,10,1,0,11,40,0,TPG,2012-10-01 00:00:00,A,A-3,27085336,1105,6,A,5213,4,MTOU00,2302,2012-10-01 00:11:40,2012-10-01 00:11:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y
12,10,1,0,11,42,38,TPG,2012-10-01 00:00:00,5,5-26,27095459,195,49,R,11541,15,BAIR04,6364,2012-10-02 00:12:20,2012-10-02 00:11:42,14,12,1,1,8,1,1,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,43,61,TPG,2012-10-01 00:00:00,14,14-47,27082070,895,91,A,10880,3,DODE01,788,2012-10-01 00:12:44,2012-10-01 00:11:43,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,44,-67,TPG,2012-10-01 00:00:00,8,8-17,27097080,1178,5,A,11806,13,PORT00,4842,2012-10-02 00:10:37,2012-10-02 00:11:44,15,18,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,44,36,TPG,2012-10-01 00:00:00,14,14C-49,27090530,880,90,R,13138,10,BOHT02,5195,2012-10-02 00:12:20,2012-10-02 00:11:44,31,27,4,0,16,0,0,2,0,0,0,2,0,0,0,0,0,N,N,N
12,10,1,0,11,45,-5,TPG,2012-10-01 00:00:00,12,15-79,27091034,1807,6,A,10184,22,GCAN00,7585,2012-10-02 00:11:40,2012-10-02 00:11:45,56,56,0,9,26,0,2,0,0,0,2,0,5,0,0,0,0,N,N,N
12,10,1,0,11,46,74,TPG,2012-10-01 00:00:00,22,22-32,27092355,118,32,A,10803,20,PALE05,8477,2012-10-02 00:13:00,2012-10-02 00:11:46,10,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,N,N,N
12,10,1,0,11,46,14,TPG,2012-10-01 00:00:00,11,11-19,27081026,1142,18,R,8598,1,BMON01,0,2012-10-01 00:12:00,2012-10-01 00:11:46,5,3,3,0,3,2,0,0,0,1,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,47,-47,TPG,2012-10-01 00:00:00,46,46-1,27083906,512,26,R,4975,1,BRDX00,0,2012-10-01 00:11:00,2012-10-01 00:11:47,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,47,-120,TPG,2012-10-01 00:00:00,2,2-11,27091727,756,80,A,8003,21,EVAU00,7615,2012-10-02 00:09:47,2012-10-02 00:11:47,24,27,0,3,1,0,0,0,1,0,1,0,1,0,0,0,0,N,N,N
12,10,1,0,11,48,112,TPG,2012-10-01 00:00:00,5,5-25,27095441,1136,49,R,11541,29,TVDO00,11541,2012-10-02 00:13:40,2012-10-02 00:11:48,24,19,0,3,5,0,0,0,0,0,1,0,2,0,0,0,0,N,N,N
12,10,1,0,11,48,12,TPG,2012-10-01 00:00:00,6,2-1,27082491,732,34,R,8610,1,PLGE00,0,2012-10-01 00:12:00,2012-10-01 00:11:48,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,48,32,TPG,2012-10-01 00:00:00,14,14C-65,27082357,872,90,R,13138,5,JALP01,2326,2012-10-01 00:12:20,2012-10-01 00:11:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,50,130,TPG,2012-10-01 00:00:00,11,11-76,27089260,115,17,A,8883,19,TCAR00,6701,2012-10-02 00:14:00,2012-10-02 00:11:50,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,51,10,TPG,2012-10-01 00:00:00,G,E-3,27085553,1147,55,A,12759,13,BOGA00,6938,2012-10-01 00:12:01,2012-10-01 00:11:51,14,13,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,51,134,TPG,2012-10-01 00:00:00,3,3-4,27083197,751,67,A,7997,7,MLBA00,2353,2012-10-01 00:14:05,2012-10-01 00:11:51,17,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,52,308,TPG,2012-10-01 00:00:00,14,14C-52,27090578,881,90,R,13138,27,STAL01,11632,2012-10-02 00:17:00,2012-10-02 00:11:52,20,20,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,52,48,TPG,2012-10-01 00:00:00,9,1-11,27080358,1149,36,R,11207,6,CORD01,2423,2012-10-01 00:12:40,2012-10-01 00:11:52,21,17,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,52,112,TPG,2012-10-01 00:00:00,21,21-51,27091959,1154,33,R,11951,25,EDVA00,11345,2012-10-02 00:13:44,2012-10-02 00:11:52,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,54,131,TPG,2012-10-01 00:00:00,8,8-16,27097056,175,79,R,10509,23,MTTA01,8345,2012-10-02 00:14:05,2012-10-02 00:11:54,6,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,11,56,-160,TPG,2012-10-01 00:00:00,C,5-10,27084094,1125,16,R,11885,3,JUPL01,660,2012-10-01 00:09:16,2012-10-01 00:11:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
