serviceDate;routeId;runId;tripStart;direction;stopSequenceNr;stopId;stopNameShort;stopName;vehicleTypeShort;vehicleType;vehicleNumber;passengersBoardingTrip;passengersAlightingTrip;passengersDifferenceTrip;passengersBoardingStop;passengersAlightingStop;passengerLoadStop
20121001;"743";"01";26880;2;5;3133;"FJUG";"Fällanden, Jugendherberge";"SBUS";"VBZ Standardbus";"0276";41;41;0;0;0;18
20121001;"743";"01";26880;2;6;1723;"FNEU";"Fällanden, Neuhus";"SBUS";"VBZ Standardbus";"0276";41;41;0;2;0;20
20121001;"743";"01";26880;2;7;3368;"FWIG";"Fällanden, Wigarten";"SBUS";"VBZ Standardbus";"0276";41;41;0;3;0;23
20121001;"743";"01";26880;2;8;947;"FAEL";"Fällanden, Gemeindehaus";"SBUS";"VBZ Standardbus";"0276";41;41;0;1;3;21
20121001;"743";"01";26880;2;9;2999;"FZIL";"Fällanden, Zil";"SBUS";"VBZ Standardbus";"0276";41;41;0;3;0;24
20121001;"743";"01";26880;2;10;544;"FBRU";"Fällanden, Bruggacher";"SBUS";"VBZ Standardbus";"0276";41;41;0;0;0;24
20121001;"743";"01";26880;2;11;1414;"KWIL";"Dübendorf, Kirche Wil";"SBUS";"VBZ Standardbus";"0276";41;41;0;6;0;30
20121001;"743";"01";26880;2;12;1273;"DHOG";"Dübendorf, Högler";"SBUS";"VBZ Standardbus";"0276";41;41;0;1;0;31
20121001;"743";"01";26880;2;13;2838;"DWAS";"Dübendorf, Wasserfurren";"SBUS";"VBZ Standardbus";"0276";41;41;0;1;0;32
20121001;"743";"01";26880;2;14;2422;"DBRE";"Dübendorf, Breitibach";"SBUS";"VBZ Standardbus";"0276";41;41;0;6;2;36
20121001;"743";"01";26880;2;15;6346;"DSON";"Dübendorf, Sonnental";"SBUS";"VBZ Standardbus";"0276";41;41;0;0;3;33
20121001;"743";"01";26880;2;16;1228;"HOFF";"Dübendorf, Hoffnung";"SBUS";"VBZ Standardbus";"0276";41;41;0;0;1;32
20121001;"743";"01";26880;2;17;2575;"BSTE";"Zürich, Bahnhof Stettbach";"SBUS";"VBZ Standardbus";"0276";41;41;0;0;32;0
20121001;"743";"01";32400;2;1;2342;"MSEE";"Maur, See";"SBUS";"VBZ Standardbus";"0276";52;52;0;0;0;0
20121001;"743";"01";32400;2;2;1403;"MKIR";"Maur, Kirche";"SBUS";"VBZ Standardbus";"0276";52;52;0;4;0;4
20121001;"743";"01";32400;2;3;678;"MDOR";"Maur, Dorf";"SBUS";"VBZ Standardbus";"0276";52;52;0;2;0;6
20121001;"743";"01";32400;2;4;3134;"MASC";"Maur, Aschbach";"SBUS";"VBZ Standardbus";"0276";52;52;0;0;0;6
20121001;"743";"01";32400;2;5;3133;"FJUG";"Fällanden, Jugendherberge";"SBUS";"VBZ Standardbus";"0276";52;52;0;0;0;6
20121001;"743";"01";32400;2;6;1723;"FNEU";"Fällanden, Neuhus";"SBUS";"VBZ Standardbus";"0276";52;52;0;9;0;15
20121001;"743";"01";32400;2;7;3368;"FWIG";"Fällanden, Wigarten";"SBUS";"VBZ Standardbus";"0276";52;52;0;1;0;16
20121001;"743";"01";32400;2;8;947;"FAEL";"Fällanden, Gemeindehaus";"SBUS";"VBZ Standardbus";"0276";52;52;0;10;1;25
20121001;"743";"01";32400;2;9;2999;"FZIL";"Fällanden, Zil";"SBUS";"VBZ Standardbus";"0276";52;52;0;2;0;27
20121001;"743";"01";32400;2;10;544;"FBRU";"Fällanden, Bruggacher";"SBUS";"VBZ Standardbus";"0276";52;52;0;1;0;28
20121001;"743";"01";32400;2;11;1414;"KWIL";"Dübendorf, Kirche Wil";"SBUS";"VBZ Standardbus";"0276";52;52;0;9;2;35
20121001;"743";"01";32400;2;12;1273;"DHOG";"Dübendorf, Högler";"SBUS";"VBZ Standardbus";"0276";52;52;0;4;0;39
20121001;"743";"01";32400;2;13;2838;"DWAS";"Dübendorf, Wasserfurren";"SBUS";"VBZ Standardbus";"0276";52;52;0;5;0;44
20121001;"743";"01";32400;2;14;2422;"DBRE";"Dübendorf, Breitibach";"SBUS";"VBZ Standardbus";"0276";52;52;0;5;1;48
20121001;"743";"01";32400;2;15;6346;"DSON";"Dübendorf, Sonnental";"SBUS";"VBZ Standardbus";"0276";52;52;0;0;0;48
20121001;"743";"01";32400;2;16;1228;"HOFF";"Dübendorf, Hoffnung";"SBUS";"VBZ Standardbus";"0276";52;52;0;0;0;48
20121001;"743";"01";32400;2;17;2575;"BSTE";"Zürich, Bahnhof Stettbach";"SBUS";"VBZ Standardbus";"0276";52;52;0;0;48;0
20121001;"743";"01";36540;1;1;2575;"BSTE";"Zürich, Bahnhof Stettbach";"SBUS";"VBZ Standardbus";"0276";19;19;0;18;0;18
20121001;"743";"01";36540;1;2;1228;"HOFF";"Dübendorf, Hoffnung";"SBUS";"VBZ Standardbus";"0276";19;19;0;0;1;17
20121001;"743";"01";36540;1;3;6346;"DSON";"Dübendorf, Sonnental";"SBUS";"VBZ Standardbus";"0276";19;19;0;0;0;17
20121001;"743";"01";36540;1;4;2422;"DBRE";"Dübendorf, Breitibach";"SBUS";"VBZ Standardbus";"0276";19;19;0;0;1;16
20121001;"743";"01";36540;1;5;2838;"DWAS";"Dübendorf, Wasserfurren";"SBUS";"VBZ Standardbus";"0276";19;19;0;0;3;13
20121001;"743";"01";36540;1;6;1273;"DHOG";"Dübendorf, Högler";"SBUS";"VBZ Standardbus";"0276";19;19;0;0;0;13
20121001;"743";"01";36540;1;7;1414;"KWIL";"Dübendorf, Kirche Wil";"SBUS";"VBZ Standardbus";"0276";19;19;0;0;5;8
20121001;"743";"01";36540;1;8;81;"ALTZ";"Dübendorf, Alterszentrum";"SBUS";"VBZ Standardbus";"0276";19;19;0;0;3;5
20121001;"743";"01";36540;1;9;544;"FBRU";"Fällanden, Bruggacher";"SBUS";"VBZ Standardbus";"0276";19;19;0;0;0;5
20121001;"743";"01";36540;1;10;2999;"FZIL";"Fällanden, Zil";"SBUS";"VBZ Standardbus";"0276";19;19;0;0;0;5
20121001;"743";"01";36540;1;11;947;"FAEL";"Fällanden, Gemeindehaus";"SBUS";"VBZ Standardbus";"0276";19;19;0;1;1;5
20121001;"743";"01";36540;1;12;3368;"FWIG";"Fällanden, Wigarten";"SBUS";"VBZ Standardbus";"0276";19;19;0;0;0;5
20121001;"743";"01";36540;1;13;1723;"FNEU";"Fällanden, Neuhus";"SBUS";"VBZ Standardbus";"0276";19;19;0;0;2;3
20121001;"743";"01";36540;1;14;3133;"FJUG";"Fällanden, Jugendherberge";"SBUS";"VBZ Standardbus";"0276";19;19;0;0;0;3
20121001;"743";"01";36540;1;15;3134;"MASC";"Maur, Aschbach";"SBUS";"VBZ Standardbus";"0276";19;19;0;0;0;3
20121001;"743";"01";36540;1;16;678;"MDOR";"Maur, Dorf";"SBUS";"VBZ Standardbus";"0276";19;19;0;0;1;2
20121001;"743";"01";36540;1;17;1403;"MKIR";"Maur, Kirche";"SBUS";"VBZ Standardbus";"0276";19;19;0;0;0;2
20121001;"743";"01";36540;1;18;2342;"MSEE";"Maur, See";"SBUS";"VBZ Standardbus";"0276";19;19;0;0;2;0
20121001;"743";"01";37800;2;1;2342;"MSEE";"Maur, See";"SBUS";"VBZ Standardbus";"0276";28;28;0;5;0;5
20121001;"743";"01";37800;2;2;1403;"MKIR";"Maur, Kirche";"SBUS";"VBZ Standardbus";"0276";28;28;0;0;0;5
20121001;"743";"01";37800;2;3;678;"MDOR";"Maur, Dorf";"SBUS";"VBZ Standardbus";"0276";28;28;0;4;0;9
20121001;"743";"01";37800;2;4;3134;"MASC";"Maur, Aschbach";"SBUS";"VBZ Standardbus";"0276";28;28;0;0;0;9
20121001;"743";"01";37800;2;5;3133;"FJUG";"Fällanden, Jugendherberge";"SBUS";"VBZ Standardbus";"0276";28;28;0;0;0;9
20121001;"743";"01";37800;2;6;1723;"FNEU";"Fällanden, Neuhus";"SBUS";"VBZ Standardbus";"0276";28;28;0;3;0;12
20121001;"743";"01";37800;2;7;3368;"FWIG";"Fällanden, Wigarten";"SBUS";"VBZ Standardbus";"0276";28;28;0;2;3;11
20121001;"743";"01";37800;2;8;947;"FAEL";"Fällanden, Gemeindehaus";"SBUS";"VBZ Standardbus";"0276";28;28;0;8;3;16
20121001;"743";"01";37800;2;9;2999;"FZIL";"Fällanden, Zil";"SBUS";"VBZ Standardbus";"0276";28;28;0;1;0;17
20121001;"743";"01";37800;2;10;544;"FBRU";"Fällanden, Bruggacher";"SBUS";"VBZ Standardbus";"0276";28;28;0;0;0;17
20121001;"743";"01";37800;2;11;1414;"KWIL";"Dübendorf, Kirche Wil";"SBUS";"VBZ Standardbus";"0276";28;28;0;4;0;21
20121001;"743";"01";37800;2;12;1273;"DHOG";"Dübendorf, Högler";"SBUS";"VBZ Standardbus";"0276";28;28;0;0;0;21
20121001;"743";"01";37800;2;13;2838;"DWAS";"Dübendorf, Wasserfurren";"SBUS";"VBZ Standardbus";"0276";28;28;0;1;2;20
20121001;"743";"01";37800;2;14;2422;"DBRE";"Dübendorf, Breitibach";"SBUS";"VBZ Standardbus";"0276";28;28;0;0;2;18
20121001;"743";"01";37800;2;15;6346;"DSON";"Dübendorf, Sonnental";"SBUS";"VBZ Standardbus";"0276";28;28;0;0;0;18
20121001;"743";"01";37800;2;16;1228;"HOFF";"Dübendorf, Hoffnung";"SBUS";"VBZ Standardbus";"0276";28;28;0;0;0;18
20121001;"743";"01";37800;2;17;2575;"BSTE";"Zürich, Bahnhof Stettbach";"SBUS";"VBZ Standardbus";"0276";28;28;0;0;18;0
20121001;"743";"01";41940;1;1;2575;"BSTE";"Zürich, Bahnhof Stettbach";"SBUS";"VBZ Standardbus";"0276";26;26;0;24;0;24
20121001;"743";"01";41940;1;2;1228;"HOFF";"Dübendorf, Hoffnung";"SBUS";"VBZ Standardbus";"0276";26;26;0;1;0;25
20121001;"743";"01";41940;1;3;6346;"DSON";"Dübendorf, Sonnental";"SBUS";"VBZ Standardbus";"0276";26;26;0;0;0;25
20121001;"743";"01";41940;1;4;2422;"DBRE";"Dübendorf, Breitibach";"SBUS";"VBZ Standardbus";"0276";26;26;0;0;5;20
20121001;"743";"01";41940;1;5;2838;"DWAS";"Dübendorf, Wasserfurren";"SBUS";"VBZ Standardbus";"0276";26;26;0;0;3;17
20121001;"743";"01";41940;1;6;1273;"DHOG";"Dübendorf, Högler";"SBUS";"VBZ Standardbus";"0276";26;26;0;0;1;16
20121001;"743";"01";41940;1;7;1414;"KWIL";"Dübendorf, Kirche Wil";"SBUS";"VBZ Standardbus";"0276";26;26;0;0;4;12
20121001;"743";"01";41940;1;8;81;"ALTZ";"Dübendorf, Alterszentrum";"SBUS";"VBZ Standardbus";"0276";26;26;0;0;0;12
20121001;"743";"01";41940;1;9;544;"FBRU";"Fällanden, Bruggacher";"SBUS";"VBZ Standardbus";"0276";26;26;0;0;0;12
20121001;"743";"01";41940;1;10;2999;"FZIL";"Fällanden, Zil";"SBUS";"VBZ Standardbus";"0276";26;26;0;0;1;11
20121001;"743";"01";41940;1;11;947;"FAEL";"Fällanden, Gemeindehaus";"SBUS";"VBZ Standardbus";"0276";26;26;0;0;0;11
20121001;"743";"01";41940;1;12;3368;"FWIG";"Fällanden, Wigarten";"SBUS";"VBZ Standardbus";"0276";26;26;0;1;3;9
20121001;"743";"01";41940;1;13;1723;"FNEU";"Fällanden, Neuhus";"SBUS";"VBZ Standardbus";"0276";26;26;0;0;5;4
20121001;"743";"01";41940;1;14;3133;"FJUG";"Fällanden, Jugendherberge";"SBUS";"VBZ Standardbus";"0276";26;26;0;0;0;4
20121001;"743";"01";41940;1;15;3134;"MASC";"Maur, Aschbach";"SBUS";"VBZ Standardbus";"0276";26;26;0;0;0;4
20121001;"743";"01";41940;1;16;678;"MDOR";"Maur, Dorf";"SBUS";"VBZ Standardbus";"0276";26;26;0;0;4;0
20121001;"743";"01";41940;1;17;1403;"MKIR";"Maur, Kirche";"SBUS";"VBZ Standardbus";"0276";26;26;0;0;0;0
20121001;"743";"01";41940;1;18;2342;"MSEE";"Maur, See";"SBUS";"VBZ Standardbus";"0276";26;26;0;0;0;0
20121001;"743";"01";43200;2;1;2342;"MSEE";"Maur, See";"SBUS";"VBZ Standardbus";"0276";13;13;0;0;0;0
20121001;"743";"01";43200;2;2;1403;"MKIR";"Maur, Kirche";"SBUS";"VBZ Standardbus";"0276";13;13;0;0;0;0
20121001;"743";"01";43200;2;3;678;"MDOR";"Maur, Dorf";"SBUS";"VBZ Standardbus";"0276";13;13;0;3;0;3
20121001;"743";"01";43200;2;4;3134;"MASC";"Maur, Aschbach";"SBUS";"VBZ Standardbus";"0276";13;13;0;0;0;3
20121001;"743";"01";43200;2;5;3133;"FJUG";"Fällanden, Jugendherberge";"SBUS";"VBZ Standardbus";"0276";13;13;0;0;0;3
20121001;"743";"01";43200;2;6;1723;"FNEU";"Fällanden, Neuhus";"SBUS";"VBZ Standardbus";"0276";13;13;0;1;1;3
20121001;"743";"01";43200;2;7;3368;"FWIG";"Fällanden, Wigarten";"SBUS";"VBZ Standardbus";"0276";13;13;0;0;0;3
20121001;"743";"01";43200;2;8;947;"FAEL";"Fällanden, Gemeindehaus";"SBUS";"VBZ Standardbus";"0276";13;13;0;2;0;5
20121001;"743";"01";43200;2;9;2999;"FZIL";"Fällanden, Zil";"SBUS";"VBZ Standardbus";"0276";13;13;0;0;0;5
20121001;"743";"01";43200;2;10;544;"FBRU";"Fällanden, Bruggacher";"SBUS";"VBZ Standardbus";"0276";13;13;0;2;0;7
20121001;"743";"01";43200;2;11;1414;"KWIL";"Dübendorf, Kirche Wil";"SBUS";"VBZ Standardbus";"0276";13;13;0;2;1;8
20121001;"743";"01";43200;2;12;1273;"DHOG";"Dübendorf, Högler";"SBUS";"VBZ Standardbus";"0276";13;13;0;1;0;9
20121001;"743";"01";43200;2;13;2838;"DWAS";"Dübendorf, Wasserfurren";"SBUS";"VBZ Standardbus";"0276";13;13;0;1;0;10
20121001;"743";"01";43200;2;14;2422;"DBRE";"Dübendorf, Breitibach";"SBUS";"VBZ Standardbus";"0276";13;13;0;1;1;10
20121001;"743";"01";43200;2;15;6346;"DSON";"Dübendorf, Sonnental";"SBUS";"VBZ Standardbus";"0276";13;13;0;0;0;10
20121001;"743";"01";43200;2;16;1228;"HOFF";"Dübendorf, Hoffnung";"SBUS";"VBZ Standardbus";"0276";13;13;0;0;0;10
20121001;"743";"01";43200;2;17;2575;"BSTE";"Zürich, Bahnhof Stettbach";"SBUS";"VBZ Standardbus";"0276";13;13;0;0;10;0
20121001;"743";"01";48600;2;1;2342;"MSEE";"Maur, See";"SBUS";"VBZ Standardbus";"0276";14;14;0;0;0;0
20121001;"743";"01";48600;2;2;1403;"MKIR";"Maur, Kirche";"SBUS";"VBZ Standardbus";"0276";14;14;0;0;0;0
20121001;"743";"01";48600;2;3;678;"MDOR";"Maur, Dorf";"SBUS";"VBZ Standardbus";"0276";14;14;0;2;0;2
20121001;"743";"01";48600;2;4;3134;"MASC";"Maur, Aschbach";"SBUS";"VBZ Standardbus";"0276";14;14;0;0;0;2
20121001;"743";"01";48600;2;5;3133;"FJUG";"Fällanden, Jugendherberge";"SBUS";"VBZ Standardbus";"0276";14;14;0;0;0;2
20121001;"743";"01";48600;2;6;1723;"FNEU";"Fällanden, Neuhus";"SBUS";"VBZ Standardbus";"0276";14;14;0;2;0;4
20121001;"743";"01";48600;2;7;3368;"FWIG";"Fällanden, Wigarten";"SBUS";"VBZ Standardbus";"0276";14;14;0;1;0;5
20121001;"743";"01";48600;2;8;947;"FAEL";"Fällanden, Gemeindehaus";"SBUS";"VBZ Standardbus";"0276";14;14;0;3;2;6
20121001;"743";"01";48600;2;9;2999;"FZIL";"Fällanden, Zil";"SBUS";"VBZ Standardbus";"0276";14;14;0;2;0;8
20121001;"743";"01";48600;2;10;544;"FBRU";"Fällanden, Bruggacher";"SBUS";"VBZ Standardbus";"0276";14;14;0;1;0;9
20121001;"743";"01";48600;2;11;1414;"KWIL";"Dübendorf, Kirche Wil";"SBUS";"VBZ Standardbus";"0276";14;14;0;2;0;11
20121001;"743";"01";48600;2;12;1273;"DHOG";"Dübendorf, Högler";"SBUS";"VBZ Standardbus";"0276";14;14;0;0;0;11
20121001;"743";"01";48600;2;13;2838;"DWAS";"Dübendorf, Wasserfurren";"SBUS";"VBZ Standardbus";"0276";14;14;0;1;0;12
20121001;"743";"01";48600;2;14;2422;"DBRE";"Dübendorf, Breitibach";"SBUS";"VBZ Standardbus";"0276";14;14;0;0;1;11
20121001;"743";"01";48600;2;15;6346;"DSON";"Dübendorf, Sonnental";"SBUS";"VBZ Standardbus";"0276";14;14;0;0;1;10
20121001;"743";"01";48600;2;16;1228;"HOFF";"Dübendorf, Hoffnung";"SBUS";"VBZ Standardbus";"0276";14;14;0;0;0;10
20121001;"743";"01";48600;2;17;2575;"BSTE";"Zürich, Bahnhof Stettbach";"SBUS";"VBZ Standardbus";"0276";14;14;0;0;10;0
20121001;"743";"03";23940;1;1;2575;"BSTE";"Zürich, Bahnhof Stettbach";"SBUS";"VBZ Standardbus";"0268";33;33;0;25;0;25
20121001;"743";"03";23940;1;2;1228;"HOFF";"Dübendorf, Hoffnung";"SBUS";"VBZ Standardbus";"0268";33;33;0;0;0;25
20121001;"743";"03";23940;1;3;6346;"DSON";"Dübendorf, Sonnental";"SBUS";"VBZ Standardbus";"0268";33;33;0;0;0;25
20121001;"743";"03";23940;1;4;2422;"DBRE";"Dübendorf, Breitibach";"SBUS";"VBZ Standardbus";"0268";33;33;0;1;1;25
20121001;"743";"03";23940;1;5;2838;"DWAS";"Dübendorf, Wasserfurren";"SBUS";"VBZ Standardbus";"0268";33;33;0;1;2;24
20121001;"743";"03";23940;1;6;1273;"DHOG";"Dübendorf, Högler";"SBUS";"VBZ Standardbus";"0268";33;33;0;1;1;24
20121001;"743";"03";23940;1;7;1414;"KWIL";"Dübendorf, Kirche Wil";"SBUS";"VBZ Standardbus";"0268";33;33;0;4;1;27
20121001;"743";"03";23940;1;8;81;"ALTZ";"Dübendorf, Alterszentrum";"SBUS";"VBZ Standardbus";"0268";33;33;0;0;8;19
20121001;"743";"03";23940;1;9;544;"FBRU";"Fällanden, Bruggacher";"SBUS";"VBZ Standardbus";"0268";33;33;0;0;2;17
20121001;"743";"03";23940;1;10;2999;"FZIL";"Fällanden, Zil";"SBUS";"VBZ Standardbus";"0268";33;33;0;0;1;16
20121001;"743";"03";23940;1;11;947;"FAEL";"Fällanden, Gemeindehaus";"SBUS";"VBZ Standardbus";"0268";33;33;0;0;4;12
20121001;"743";"03";23940;1;12;3368;"FWIG";"Fällanden, Wigarten";"SBUS";"VBZ Standardbus";"0268";33;33;0;0;6;6
20121001;"743";"03";23940;1;13;1723;"FNEU";"Fällanden, Neuhus";"SBUS";"VBZ Standardbus";"0268";33;33;0;0;1;5
20121001;"743";"03";23940;1;14;3133;"FJUG";"Fällanden, Jugendherberge";"SBUS";"VBZ Standardbus";"0268";33;33;0;0;0;5
20121001;"743";"03";23940;1;15;3134;"MASC";"Maur, Aschbach";"SBUS";"VBZ Standardbus";"0268";33;33;0;0;0;5
20121001;"743";"03";23940;1;16;678;"MDOR";"Maur, Dorf";"SBUS";"VBZ Standardbus";"0268";33;33;0;1;5;1
20121001;"743";"03";23940;1;17;1403;"MKIR";"Maur, Kirche";"SBUS";"VBZ Standardbus";"0268";33;33;0;0;1;0
20121001;"743";"03";23940;1;18;2342;"MSEE";"Maur, See";"SBUS";"VBZ Standardbus";"0268";33;33;0;0;0;0
20121001;"743";"03";25080;2;1;2342;"MSEE";"Maur, See";"SBUS";"VBZ Standardbus";"0268";45;45;0;2;0;2
20121001;"743";"03";25080;2;2;1403;"MKIR";"Maur, Kirche";"SBUS";"VBZ Standardbus";"0268";45;45;0;9;0;11
20121001;"743";"03";25080;2;3;678;"MDOR";"Maur, Dorf";"SBUS";"VBZ Standardbus";"0268";45;45;0;9;0;20
20121001;"743";"03";25080;2;4;3134;"MASC";"Maur, Aschbach";"SBUS";"VBZ Standardbus";"0268";45;45;0;0;0;20
20121001;"743";"03";25080;2;5;3133;"FJUG";"Fällanden, Jugendherberge";"SBUS";"VBZ Standardbus";"0268";45;45;0;1;0;21
20121001;"743";"03";25080;2;6;1723;"FNEU";"Fällanden, Neuhus";"SBUS";"VBZ Standardbus";"0268";45;45;0;7;0;28
20121001;"743";"03";25080;2;7;3368;"FWIG";"Fällanden, Wigarten";"SBUS";"VBZ Standardbus";"0268";45;45;0;1;0;29
20121001;"743";"03";25080;2;8;947;"FAEL";"Fällanden, Gemeindehaus";"SBUS";"VBZ Standardbus";"0268";45;45;0;2;3;28
20121001;"743";"03";25080;2;9;2999;"FZIL";"Fällanden, Zil";"SBUS";"VBZ Standardbus";"0268";45;45;0;1;0;29
20121001;"743";"03";25080;2;10;544;"FBRU";"Fällanden, Bruggacher";"SBUS";"VBZ Standardbus";"0268";45;45;0;2;0;31
20121001;"743";"03";25080;2;11;1414;"KWIL";"Dübendorf, Kirche Wil";"SBUS";"VBZ Standardbus";"0268";45;45;0;3;0;34
20121001;"743";"03";25080;2;12;1273;"DHOG";"Dübendorf, Högler";"SBUS";"VBZ Standardbus";"0268";45;45;0;6;0;40
20121001;"743";"03";25080;2;13;2838;"DWAS";"Dübendorf, Wasserfurren";"SBUS";"VBZ Standardbus";"0268";45;45;0;1;0;41
20121001;"743";"03";25080;2;14;2422;"DBRE";"Dübendorf, Breitibach";"SBUS";"VBZ Standardbus";"0268";45;45;0;1;0;42
20121001;"743";"03";25080;2;15;6346;"DSON";"Dübendorf, Sonnental";"SBUS";"VBZ Standardbus";"0268";45;45;0;0;0;42
20121001;"743";"03";25080;2;16;1228;"HOFF";"Dübendorf, Hoffnung";"SBUS";"VBZ Standardbus";"0268";45;45;0;0;0;42
20121001;"743";"03";25080;2;17;2575;"BSTE";"Zürich, Bahnhof Stettbach";"SBUS";"VBZ Standardbus";"0268";45;45;0;0;42;0
20121001;"743";"03";29340;1;1;2575;"BSTE";"Zürich, Bahnhof Stettbach";"SBUS";"VBZ Standardbus";"0268";17;17;0;14;0;14
20121001;"743";"03";29340;1;2;1228;"HOFF";"Dübendorf, Hoffnung";"SBUS";"VBZ Standardbus";"0268";17;17;0;0;2;12
20121001;"743";"03";29340;1;3;6346;"DSON";"Dübendorf, Sonnental";"SBUS";"VBZ Standardbus";"0268";17;17;0;1;2;11
20121001;"743";"03";29340;1;4;2422;"DBRE";"Dübendorf, Breitibach";"SBUS";"VBZ Standardbus";"0268";17;17;0;1;0;12
20121001;"743";"03";29340;1;5;2838;"DWAS";"Dübendorf, Wasserfurren";"SBUS";"VBZ Standardbus";"0268";17;17;0;0;0;12
20121001;"743";"03";29340;1;6;1273;"DHOG";"Dübendorf, Högler";"SBUS";"VBZ Standardbus";"0268";17;17;0;0;0;12
20121001;"743";"03";29340;1;7;1414;"KWIL";"Dübendorf, Kirche Wil";"SBUS";"VBZ Standardbus";"0268";17;17;0;0;1;11
20121001;"743";"03";29340;1;8;81;"ALTZ";"Dübendorf, Alterszentrum";"SBUS";"VBZ Standardbus";"0268";17;17;0;0;1;10
20121001;"743";"03";29340;1;9;544;"FBRU";"Fällanden, Bruggacher";"SBUS";"VBZ Standardbus";"0268";17;17;0;0;1;9
20121001;"743";"03";29340;1;10;2999;"FZIL";"Fällanden, Zil";"SBUS";"VBZ Standardbus";"0268";17;17;0;0;0;9
20121001;"743";"03";29340;1;11;947;"FAEL";"Fällanden, Gemeindehaus";"SBUS";"VBZ Standardbus";"0268";17;17;0;1;4;6
20121001;"743";"03";29340;1;12;3368;"FWIG";"Fällanden, Wigarten";"SBUS";"VBZ Standardbus";"0268";17;17;0;0;2;4
20121001;"743";"03";29340;1;13;1723;"FNEU";"Fällanden, Neuhus";"SBUS";"VBZ Standardbus";"0268";17;17;0;0;0;4
20121001;"743";"03";29340;1;14;3133;"FJUG";"Fällanden, Jugendherberge";"SBUS";"VBZ Standardbus";"0268";17;17;0;0;0;4
20121001;"743";"03";29340;1;15;3134;"MASC";"Maur, Aschbach";"SBUS";"VBZ Standardbus";"0268";17;17;0;0;0;4
20121001;"743";"03";29340;1;16;678;"MDOR";"Maur, Dorf";"SBUS";"VBZ Standardbus";"0268";17;17;0;0;3;1
20121001;"743";"03";29340;1;17;1403;"MKIR";"Maur, Kirche";"SBUS";"VBZ Standardbus";"0268";17;17;0;0;0;1
20121001;"743";"03";29340;1;18;2342;"MSEE";"Maur, See";"SBUS";"VBZ Standardbus";"0268";17;17;0;0;1;0
20121001;"743";"03";30600;2;1;2342;"MSEE";"Maur, See";"SBUS";"VBZ Standardbus";"0268";50;50;0;2;0;2
20121001;"743";"03";30600;2;2;1403;"MKIR";"Maur, Kirche";"SBUS";"VBZ Standardbus";"0268";50;50;0;2;0;4
20121001;"743";"03";30600;2;3;678;"MDOR";"Maur, Dorf";"SBUS";"VBZ Standardbus";"0268";50;50;0;7;0;11
20121001;"743";"03";30600;2;4;3134;"MASC";"Maur, Aschbach";"SBUS";"VBZ Standardbus";"0268";50;50;0;0;0;11
20121001;"743";"03";30600;2;5;3133;"FJUG";"Fällanden, Jugendherberge";"SBUS";"VBZ Standardbus";"0268";50;50;0;0;0;11
20121001;"743";"03";30600;2;6;1723;"FNEU";"Fällanden, Neuhus";"SBUS";"VBZ Standardbus";"0268";50;50;0;2;0;13
20121001;"743";"03";30600;2;7;3368;"FWIG";"Fällanden, Wigarten";"SBUS";"VBZ Standardbus";"0268";50;50;0;2;0;15
20121001;"743";"03";30600;2;8;947;"FAEL";"Fällanden, Gemeindehaus";"SBUS";"VBZ Standardbus";"0268";50;50;0;6;2;19
20121001;"743";"03";30600;2;9;2999;"FZIL";"Fällanden, Zil";"SBUS";"VBZ Standardbus";"0268";50;50;0;2;0;21
20121001;"743";"03";30600;2;10;544;"FBRU";"Fällanden, Bruggacher";"SBUS";"VBZ Standardbus";"0268";50;50;0;0;0;21
20121001;"743";"03";30600;2;11;1414;"KWIL";"Dübendorf, Kirche Wil";"SBUS";"VBZ Standardbus";"0268";50;50;0;9;0;30
20121001;"743";"03";30600;2;12;1273;"DHOG";"Dübendorf, Högler";"SBUS";"VBZ Standardbus";"0268";50;50;0;6;0;36
20121001;"743";"03";30600;2;13;2838;"DWAS";"Dübendorf, Wasserfurren";"SBUS";"VBZ Standardbus";"0268";50;50;0;4;0;40
20121001;"743";"03";30600;2;14;2422;"DBRE";"Dübendorf, Breitibach";"SBUS";"VBZ Standardbus";"0268";50;50;0;7;0;47
20121001;"743";"03";30600;2;15;6346;"DSON";"Dübendorf, Sonnental";"SBUS";"VBZ Standardbus";"0268";50;50;0;1;0;48
20121001;"743";"03";30600;2;16;1228;"HOFF";"Dübendorf, Hoffnung";"SBUS";"VBZ Standardbus";"0268";50;50;0;0;3;45
20121001;"743";"03";30600;2;17;2575;"BSTE";"Zürich, Bahnhof Stettbach";"SBUS";"VBZ Standardbus";"0268";50;50;0;0;45;0
20121001;"743";"03";36000;2;1;2342;"MSEE";"Maur, See";"SBUS";"VBZ Standardbus";"0268";23;23;0;1;0;1
20121001;"743";"03";36000;2;2;1403;"MKIR";"Maur, Kirche";"SBUS";"VBZ Standardbus";"0268";23;23;0;1;0;2
20121001;"743";"03";36000;2;3;678;"MDOR";"Maur, Dorf";"SBUS";"VBZ Standardbus";"0268";23;23;0;2;0;4
20121001;"743";"03";36000;2;4;3134;"MASC";"Maur, Aschbach";"SBUS";"VBZ Standardbus";"0268";23;23;0;0;0;4
20121001;"743";"03";36000;2;5;3133;"FJUG";"Fällanden, Jugendherberge";"SBUS";"VBZ Standardbus";"0268";23;23;0;0;0;4
