routeNumber,runNumber,stopSequenceNr,stopId,stopNumber,stopNameShort,arrivalScheduled,arrivalActual,departureActual,mileage,vehicleId,vehicleNumber,latitude,longitude
4,8,10,2774,2030,RATH,70158,70167,70179,1417344763,706,2055,8.54288833333333,47.3722288888889
2,11,23,2680,917,FROE,70164,70180,70189,333367991,840,3033,8.55700111111111,47.355065
2,8,12,2657,2396,SIHS,70170,70182,70197,1462782971,714,2065,8.53512555555556,47.37206
6,9,9,2701,2673,TOBL,70176,70232,70248,318456138,852,3045,8.55985472222222,47.3793694444444
2,5,3,2535,1570,LIND,70182,70325,70346,361116274,825,3016,8.48684527777778,47.3887352777778
4,6,20,2893,6759,SBAU,70188,70230,70245,364903014,838,3031,8.5201875,47.3882838888889
2,6,22,2770,1026,GRIM,70194,70437,70450,1460215957,720,2071,8.49031888888889,47.3868955555556
2,10,2,2651,2907,WILD,70200,70267,70275,1396733949,719,2070,8.5588925,47.3531038888889
2,4,9,2250,3019,ZYPR,70206,70361,70373,1439029315,961,2062,8.51399138888889,47.3765941666667
4,1,16,2768,2113,RBRU,70212,70165,70179,374296108,824,3015,8.54299416666667,47.3741438888889
2,1,18,1565,440,BELL,70218,70216,70261,329366411,834,3026,8.54582055555556,47.3667766666667
2,11,24,2651,2907,WILD,70224,70230,70237,333368266,840,3033,8.5588925,47.3531038888889
8,1,15,1406,1278,HOEL,70230,70256,70267,1879144682,572,2040,8.563195,47.3657002777778
3,3,18,2870,1251,HOTT,70236,70302,70316,219422327,813,3004,8.55527222222222,47.3692313888889
8,6,10,2414,2582,STOC,70242,70255,70273,1919809534,567,2035,8.53619333333333,47.3679658333333
3,5,10,1306,478,BEZI,70248,70276,70290,352601822,822,3013,8.52586861111111,47.3739463888889
2,5,4,2770,1026,GRIM,70254,70386,70408,361116589,825,3016,8.49031888888889,47.3868955555556
2,3,14,2657,2396,SIHS,70260,70332,70346,350153574,837,3030,8.53512555555556,47.37206
2,6,23,2535,1570,LIND,70266,70506,70523,1460216272,720,2071,8.48684527777778,47.3887352777778
2,4,10,2248,1579,LOCH,70272,70428,70444,1439029631,961,2062,8.51772777777778,47.3753444444444
4,1,17,2774,2030,RATH,70278,70217,70231,374296321,824,3015,8.54288833333333,47.3722288888889
3,10,9,2256,1608,LOEW,70284,70354,70375,230801383,814,3005,8.537525,47.3760488888889
2,8,13,1502,2556,STAU,70290,70281,70399,1462783371,714,2065,8.53029722222222,47.3735897222222
4,2,13,2289,2395,SIHL,70296,70312,70339,1482270732,705,2054,8.53748972222222,47.3801241666667
2,7,18,1535,48,ALBP,70302,70352,70402,348725844,832,3024,8.51051388888889,47.3781736111111
3,1,5,1305,1472,KUNS,70308,70338,70360,329905636,848,3041,8.54916722222222,47.3704416666667
6,1,6,2799,1889,PLAT,70314,70357,70367,297065915,985,3054,8.5527075,47.3751211111111
3,6,5,2582,1446,KSIH,70320,70387,70396,1429773596,717,2068,8.50801611111111,47.3777561111111
2,1,19,2104,1845,OPER,70326,70332,70348,329366672,834,3026,8.54772305555556,47.3653102777778
2,6,24,2818,137,BACH,70332,70568,70579,1460216561,720,2071,8.48299583333333,47.3889858333333
4,6,22,2630,718,TONA,70338,70381,70395,364903795,838,3031,8.51087277777778,47.3900888888889
2,9,9,2590,615,BURK,70344,70356,70370,337520344,968,3029,8.54176583333333,47.3666086111111
2,5,5,2244,1364,KAPP,70350,70464,70485,361117011,825,3016,8.49511694444444,47.3850619444444
3,9,14,2248,1579,LOCH,70356,70499,70512,312072828,847,3040,8.51772777777778,47.3753444444444
2,3,15,1528,1861,PARA,70362,70435,70454,350154037,837,3030,8.53938055555555,47.3697255555556
4,3,8,1574,799,EWYS,70368,70440,70465,355082612,821,3012,8.52358638888889,47.3899791666667
11,2,17,2086,435,BECK,70374,70375,70390,2014950519,546,2011,8.54040361111111,47.3839913888889
3,1,6,2641,1724,NEUM,70380,70420,70439,329905908,848,3041,8.54739888888889,47.3726444444444
3,6,6,1535,48,ALBP,70386,70441,70459,1429773830,717,2068,8.51051388888889,47.3781736111111
2,1,20,2612,1456,KRES,70392,70390,70401,329366931,834,3026,8.54991055555556,47.3629144444444
4,6,23,2575,2449,SPOW,70398,70436,70445,364904196,838,3031,8.50612,47.3915361111111
2,6,25,1310,821,FARB,70404,70653,70687,1460216933,720,2071,8.47936138888889,47.3907547222222
2,7,19,2245,1548,LETG,70410,70485,70520,348726445,832,3024,8.50382,47.3811588888889
6,8,3,2791,3045,ZUER,70416,70401,70405,1001305999,748,2102,8.56442361111111,47.3787405555556
2,5,6,2253,883,FREI,70422,70532,70556,361117442,825,3016,8.49987083333333,47.3830302777778
3,9,15,2250,3019,ZYPR,70428,70554,70565,312073136,847,3040,8.51399138888889,47.3765941666667
2,8,14,1306,478,BEZI,70434,70457,70466,1462783733,714,2065,8.52586861111111,47.3739463888889
2,4,12,1306,478,BEZI,70440,70593,70610,1439030282,961,2062,8.52586861111111,47.3739463888889
4,2,14,1542,413,BQUA,70446,70451,70496,1482271218,705,2054,8.54203305555555,47.3776161111111
5,6,10,1893,3026,ENGE,70452,70481,70499,1414275643,743,2097,8.53190444444444,47.3641386111111
4,4,3,2740,7,AARG,70458,70456,70462,1445200067,711,2061,8.50270361111111,47.3922511111111
2,1,21,2689,832,FELD,70464,70458,70474,329367306,834,3026,8.55231833333333,47.3602916666667
2,10,6,2612,1456,KRES,70470,70499,70515,1396735210,719,2070,8.54991055555556,47.3629144444444
5,2,15,2845,1407,KFLU,70476,70536,70801,1475990872,948,2090,8.56027305555556,47.376595
2,7,20,2253,883,FREI,70482,70582,70605,348726819,832,3024,8.49987083333333,47.3830302777778
7,6,2,2356,1620,MATT,70488,70501,70516,1478335699,737,2091,8.59114055555555,47.3986172222222
2,5,7,2245,1548,LETG,70494,70600,70617,361117819,825,3016,8.50382,47.3811588888889
2,9,11,1528,1861,PARA,70500,70530,70552,337520790,968,3029,8.53938055555555,47.3697255555556
3,2,2,1406,1278,HOEL,70506,70521,70532,1496231834,713,2064,8.563195,47.3657002777778
2,8,15,1906,1357,KALK,70512,70520,70536,1462784096,714,2065,8.52153222222222,47.3742838888889
3,5,12,2262,1366,SIHP,70518,70524,70550,352602690,822,3013,8.53456472222222,47.3763380555556
5,5,2,2550,1519,LAUB,70524,70540,70553,1381844040,739,2093,8.51733638888889,47.3586536111111
2,6,1,1310,821,FARB,70530,70702,70702,1460216968,720,2071,8.47936138888889,47.3907547222222
2,1,22,2615,1286,HOES,70536,70521,70536,329367641,834,3026,8.55483611111111,47.3578836111111
2,4,13,1502,2556,STAU,70542,70693,70715,1439030642,961,2062,8.53029722222222,47.3735897222222
4,1,20,2104,1845,OPER,70548,70516,70536,374297178,824,3015,8.54772305555556,47.3653102777778
2,3,17,2590,615,BURK,70554,70577,70597,350154504,837,3030,8.54176583333333,47.3666086111111
7,1,29,1511,1660,MORG,70560,70612,70630,957985118,983,2113,8.530365,47.3432575
3,2,3,1531,2124,ROEM,70566,70585,70604,1496232158,713,2064,8.56037083333333,47.3680216666667
11,5,3,1928,6460,ZFER,70572,70581,70593,303690254,855,3048,8.56190277777778,47.4181277777778
2,5,8,1535,48,ALBP,70578,70680,70701,361118415,825,3016,8.51051388888889,47.3781736111111
2,6,2,2818,137,BACH,70584,70744,70755,1460217300,720,2071,8.48299583333333,47.3889858333333
2,11,1,2788,3041,BTIE,70590,70594,70594,333368646,840,3033,8.56126166666667,47.3499594444444
2,8,16,2248,1579,LOCH,70596,70591,70609,1462784385,714,2065,8.51772777777778,47.3753444444444
3,9,17,2582,1446,KSIH,70602,70679,70690,312073688,847,3040,8.50801611111111,47.3777561111111
4,9,10,2774,2030,RATH,70608,70660,70674,336134036,815,3006,8.54288833333333,47.3722288888889
2,1,23,2680,917,FROE,70614,70594,70607,329368017,834,3026,8.55700111111111,47.355065
2,9,12,2657,2396,SIHS,70620,70640,70658,337521247,968,3029,8.53512555555556,47.37206
6,1,9,2701,2673,TOBL,70626,70673,70685,297067155,985,3054,8.55985472222222,47.3793694444444
2,6,3,2535,1570,LIND,70632,70801,70823,1460217591,720,2071,8.48684527777778,47.3887352777778
4,7,20,2893,6759,SBAU,70638,70689,70701,339823696,844,3037,8.5201875,47.3882838888889
2,7,22,2770,1026,GRIM,70644,70750,70766,348727672,832,3024,8.49031888888889,47.3868955555556
2,11,2,2651,2907,WILD,70650,70657,70671,333369002,840,3033,8.5588925,47.3531038888889
2,5,9,2250,3019,ZYPR,70656,70748,70761,361118741,825,3016,8.51399138888889,47.3765941666667
4,2,16,2768,2113,RBRU,70662,70695,70709,1482271732,705,2054,8.54299416666667,47.3741438888889
2,3,18,1565,440,BELL,70668,70680,70706,350154783,837,3030,8.54582055555556,47.3667766666667
2,1,24,2651,2907,WILD,70674,70642,70652,329368294,834,3026,8.5588925,47.3531038888889
8,2,15,1406,1278,HOEL,70680,70762,70766,1476600036,724,2076,8.563195,47.3657002777778
3,7,4,2871,1252,HUBE,70686,70707,70725,210871306,812,3002,8.49953694444445,47.3768897222222
8,7,10,2414,2582,STOC,70692,70688,70714,574001628,730,2082,8.53619333333333,47.3679658333333
3,6,10,1306,478,BEZI,70698,70716,70732,1429775113,717,2068,8.52586861111111,47.3739463888889
2,6,4,2770,1026,GRIM,70704,70877,70890,1460217906,720,2071,8.49031888888889,47.3868955555556
2,4,14,2657,2396,SIHS,70710,70805,70820,1439031040,961,2062,8.53512555555556,47.37206
2,7,23,2535,1570,LIND,70716,70813,70829,348727992,832,3024,8.48684527777778,47.3887352777778
2,5,10,2248,1579,LOCH,70722,70799,70813,361119057,825,3016,8.51772777777778,47.3753444444444
4,2,17,2774,2030,RATH,70728,70746,70765,1482271945,705,2054,8.54288833333333,47.3722288888889
3,1,9,2256,1608,LOEW,70734,70756,70784,329907053,848,3041,8.537525,47.3760488888889
2,1,25,2788,3041,BTIE,70740,70724,71141,329368657,834,3026,8.56126166666667,47.3499594444444
4,3,13,2289,2395,SIHL,70746,70775,70793,355084193,821,3012,8.53748972222222,47.3801241666667
2,8,18,1535,48,ALBP,70752,70720,70746,1462785019,714,2065,8.51051388888889,47.3781736111111
3,2,5,1305,1472,KUNS,70758,70760,70773,1496233102,713,2064,8.54916722222222,47.3704416666667
6,1,11,2567,2618,SUSE,70764,70797,70807,297067795,985,3054,8.56806055555556,47.3785161111111
3,7,5,2582,1446,KSIH,70770,70797,70807,210871942,812,3002,8.50801611111111,47.3777561111111
2,3,19,2104,1845,OPER,70776,70785,70813,350155045,837,3030,8.54772305555556,47.3653102777778
2,7,24,2818,137,BACH,70782,70868,70880,348728278,832,3024,8.48299583333333,47.3889858333333
4,7,22,2630,718,TONA,70788,70845,70860,339824479,844,3037,8.51087277777778,47.3900888888889
2,10,9,2590,615,BURK,70794,70805,70838,1396736130,719,2070,8.54176583333333,47.3666086111111
2,6,5,2244,1364,KAPP,70800,70963,70987,1460218328,720,2071,8.49511694444444,47.3850619444444
3,10,14,2248,1579,LOCH,70806,70841,70856,230803168,814,3005,8.51772777777778,47.3753444444444
2,4,15,1528,1861,PARA,70812,70940,70962,1439031498,961,2062,8.53938055555555,47.3697255555556
4,4,8,1574,799,EWYS,70818,70868,70880,1445202018,711,2061,8.52358638888889,47.3899791666667
11,1,25,1565,440,BELL,70824,70850,70870,289182537,866,3061,8.54582055555556,47.3667766666667
3,2,6,2641,1724,NEUM,70830,70822,70837,1496233375,713,2064,8.54739888888889,47.3726444444444
3,1,10,2262,1366,SIHP,70836,70867,70882,329907339,848,3041,8.53456472222222,47.3763380555556
2,3,20,2612,1456,KRES,70842,70857,70873,350155306,837,3030,8.54991055555556,47.3629144444444
4,7,23,2575,2449,SPOW,70848,70909,70922,339824879,844,3037,8.50612,47.3915361111111
2,7,25,1310,821,FARB,70854,70943,71029,348728654,832,3024,8.47936138888889,47.3907547222222
2,8,19,2245,1548,LETG,70860,70825,70856,1462785621,714,2065,8.50382,47.3811588888889
6,1,12,2699,3005,ZOO,70866,70923,71174,297068424,985,3054,8.57159805555556,47.3817105555556
2,6,6,2253,883,FREI,70872,71047,71067,1460218758,720,2071,8.49987083333333,47.3830302777778
3,10,15,2250,3019,ZYPR,70878,70895,70911,230803477,814,3005,8.51399138888889,47.3765941666667
2,9,14,1306,478,BEZI,70884,70925,70941,337522010,968,3029,8.52586861111111,47.3739463888889
2,5,12,1306,478,BEZI,70890,71004,71017,361119710,825,3016,8.52586861111111,47.3739463888889
4,1,25,2651,2907,WILD,70896,70875,70891,374298795,824,3015,8.5588925,47.3531038888889
5,8,10,1893,3026,ENGE,70902,70941,70964,1389425425,741,2095,8.53190444444444,47.3641386111111
4,5,3,2740,7,AARG,70908,70922,70930,366780369,816,3007,8.50270361111111,47.3922511111111
2,3,21,2689,832,FELD,70914,70930,70947,350155680,837,3030,8.55231833333333,47.3602916666667
2,11,6,2612,1456,KRES,70920,70913,70926,333370266,840,3033,8.54991055555556,47.3629144444444
5,3,15,2845,1407,KFLU,70926,70874,71297,1542584961,738,2092,8.56027305555556,47.376595
2,8,20,2253,883,FREI,70932,70906,70921,1462785998,714,2065,8.49987083333333,47.3830302777778
7,7,2,2356,1620,MATT,70938,70985,71016,1072426896,760,2117,8.59114055555555,47.3986172222222
2,6,7,2245,1548,LETG,70944,71126,71143,1460219135,720,2071,8.50382,47.3811588888889
2,10,11,1528,1861,PARA,70950,70977,70993,1396736574,719,2070,8.53938055555555,47.3697255555556
3,3,2,1406,1278,HOEL,70956,70968,70978,219423955,813,3004,8.563195,47.3657002777778
2,9,15,1906,1357,KALK,70962,71011,71039,337522373,968,3029,8.52153222222222,47.3742838888889
3,6,12,2262,1366,SIHP,70968,70983,70998,1429775982,717,2068,8.53456472222222,47.3763380555556
5,6,2,2550,1519,LAUB,70974,70972,70984,1414277528,743,2097,8.51733638888889,47.3586536111111
2,7,1,1310,821,FARB,70980,71042,71042,348728687,832,3024,8.47936138888889,47.3907547222222
2,3,22,2615,1286,HOES,70986,70998,71020,350156013,837,3030,8.55483611111111,47.3578836111111
2,5,13,1502,2556,STAU,70992,71099,71120,361120071,825,3016,8.53029722222222,47.3735897222222
4,2,20,2104,1845,OPER,70998,71015,71038,1482272801,705,2054,8.54772305555556,47.3653102777778
2,4,17,2590,615,BURK,71004,71210,71216,1439031964,961,2062,8.54176583333333,47.3666086111111
7,2,29,1511,1660,MORG,71010,71039,71052,1524475570,731,2083,8.530365,47.3432575
3,3,3,1531,2124,ROEM,71016,71029,71042,219424282,813,3004,8.56037083333333,47.3680216666667
3,5,17,1305,1472,KUNS,71022,71061,71080,352604378,822,3013,8.54916722222222,47.3704416666667
2,6,8,1535,48,ALBP,71028,71233,71254,1460219736,720,2071,8.51051388888889,47.3781736111111
2,7,2,2818,137,BACH,71034,71084,71088,348729021,832,3024,8.48299583333333,47.3889858333333
2,1,1,2788,3041,BTIE,71040,71152,71152,329368680,834,3026,8.56126166666667,47.3499594444444
2,9,16,2248,1579,LOCH,71046,71110,71127,337522662,968,3029,8.51772777777778,47.3753444444444
3,10,17,2582,1446,KSIH,71052,71036,71047,230804028,814,3005,8.50801611111111,47.3777561111111
4,10,10,2774,2030,RATH,71058,71157,71175,345832085,836,3028,8.54288833333333,47.3722288888889
2,3,23,2680,917,FROE,71064,71073,71088,350156391,837,3030,8.55700111111111,47.355065
2,10,12,2657,2396,SIHS,71070,71072,71102,1396737031,719,2070,8.53512555555556,47.37206
6,2,9,2701,2673,TOBL,71076,71048,71064,305365362,857,3050,8.55985472222222,47.3793694444444
2,7,3,2535,1570,LIND,71082,71129,71144,348729309,832,3024,8.48684527777778,47.3887352777778
4,8,20,2893,6759,SBAU,71088,71070,71088,1417348049,706,2055,8.5201875,47.3882838888889
2,8,22,2770,1026,GRIM,71094,71053,71064,1462786858,714,2065,8.49031888888889,47.3868955555556
2,1,2,2651,2907,WILD,71100,71208,71220,329369024,834,3026,8.5588925,47.3531038888889
2,6,9,2250,3019,ZYPR,71106,71313,71327,1460220060,720,2071,8.51399138888889,47.3765941666667
4,3,16,2768,2113,RBRU,71112,71111,71125,355085196,821,3012,8.54299416666667,47.3741438888889
2,4,18,1565,440,BELL,71118,71299,71323,1439032244,961,2062,8.54582055555556,47.3667766666667
2,3,24,2651,2907,WILD,71124,71126,71138,350156664,837,3030,8.5588925,47.3531038888889
8,3,15,1406,1278,HOEL,71130,71139,71147,935722847,573,2041,8.563195,47.3657002777778
3,5,18,2870,1251,HOTT,71136,71146,71167,352604820,822,3013,8.55527222222222,47.3692313888889
8,8,10,2414,2582,STOC,71142,71237,71253,1381365784,722,2073,8.53619333333333,47.3679658333333
3,7,10,1306,478,BEZI,71148,71157,71179,210873462,812,3002,8.52586861111111,47.3739463888889
2,7,4,2770,1026,GRIM,71154,71190,71224,348729625,832,3024,8.49031888888889,47.3868955555556
2,1,3,2680,917,FROE,71160,71257,71270,329369297,834,3026,8.55700111111111,47.355065
2,8,23,2535,1570,LIND,71166,71109,71122,1462787175,714,2065,8.48684527777778,47.3887352777778
2,6,10,2248,1579,LOCH,71172,71373,71389,1460220374,720,2071,8.51772777777778,47.3753444444444
4,3,17,2774,2030,RATH,71178,71161,71173,355085409,821,3012,8.54288833333333,47.3722288888889
3,2,9,2256,1608,LOEW,71184,71155,71176,1496234522,713,2064,8.537525,47.3760488888889
2,3,25,2788,3041,BTIE,71190,71211,71476,350157029,837,3030,8.56126166666667,47.3499594444444
4,4,13,2289,2395,SIHL,71196,71208,71225,1445203601,711,2061,8.53748972222222,47.3801241666667
2,9,18,1535,48,ALBP,71202,71258,71349,337523292,968,3029,8.51051388888889,47.3781736111111
3,3,5,1305,1472,KUNS,71208,71214,71232,219425231,813,3004,8.54916722222222,47.3704416666667
6,2,11,2567,2618,SUSE,71214,71184,71195,305366002,857,3050,8.56806055555556,47.3785161111111
3,8,5,2582,1446,KSIH,71220,71202,71220,1381145009,709,2058,8.50801611111111,47.3777561111111
2,1,4,2615,1286,HOES,71226,71327,71341,329369666,834,3026,8.55483611111111,47.3578836111111
2,8,24,2818,137,BACH,71232,71163,71172,1462787463,714,2065,8.48299583333333,47.3889858333333
4,8,22,2630,718,TONA,71238,71213,71224,1417348828,706,2055,8.51087277777778,47.3900888888889
2,11,9,2590,615,BURK,71244,71252,71268,333371191,840,3033,8.54176583333333,47.3666086111111
2,7,5,2244,1364,KAPP,71250,71291,71304,348730046,832,3024,8.49511694444444,47.3850619444444
3,1,14,2248,1579,LOCH,71256,71295,71313,329908832,848,3041,8.51772777777778,47.3753444444444
2,5,15,1528,1861,PARA,71262,71304,71324,361120931,825,3016,8.53938055555555,47.3697255555556
4,5,8,1574,799,EWYS,71268,71296,71323,366782320,816,3007,8.52358638888889,47.3899791666667
11,2,25,1565,440,BELL,71274,71389,71407,2014953174,546,2011,8.54582055555556,47.3667766666667
3,3,6,2641,1724,NEUM,71280,71280,71297,219425506,813,3004,8.54739888888889,47.3726444444444
3,2,10,2262,1366,SIHP,71286,71246,71262,1496234807,713,2064,8.53456472222222,47.3763380555556
2,1,5,2689,832,FELD,71292,71378,71392,329369939,834,3026,8.55231833333333,47.3602916666667
4,8,23,2575,2449,SPOW,71298,71276,71284,1417349228,706,2055,8.50612,47.3915361111111
2,8,25,1310,821,FARB,71304,71240,71409,1462787837,714,2065,8.47936138888889,47.3907547222222
2,9,19,2245,1548,LETG,71310,71428,71445,337523894,968,3029,8.50382,47.3811588888889
6,1,3,2791,3045,ZUER,71316,71334,71337,297069227,985,3054,8.56442361111111,47.3787405555556
2,7,6,2253,883,FREI,71322,71357,71370,348730477,832,3024,8.49987083333333,47.3830302777778
3,1,15,2250,3019,ZYPR,71328,71361,71377,329909141,848,3041,8.51399138888889,47.3765941666667
2,10,14,1306,478,BEZI,71334,71308,71319,1396737793,719,2070,8.52586861111111,47.3739463888889
2,6,12,1306,478,BEZI,71340,71532,71545,1460221024,720,2071,8.52586861111111,47.3739463888889
4,2,25,2651,2907,WILD,71346,71359,71369,1482274420,705,2054,8.5588925,47.3531038888889
5,1,10,1893,3026,ENGE,71352,71321,71349,1496737800,725,2077,8.53190444444444,47.3641386111111
4,6,3,2740,7,AARG,71358,71366,71379,364906482,838,3031,8.50270361111111,47.3922511111111
2,4,21,2689,832,FELD,71364,71552,71567,1439033141,961,2062,8.55231833333333,47.3602916666667
2,1,6,2612,1456,KRES,71370,71447,71459,329370285,834,3026,8.54991055555556,47.3629144444444
5,4,15,2845,1407,KFLU,71376,71383,71714,1381709314,734,2087,8.56027305555556,47.376595
2,9,20,2253,883,FREI,71382,71500,71518,337524270,968,3029,8.49987083333333,47.3830302777778
7,8,2,2356,1620,MATT,71388,71399,71410,1524965638,735,2088,8.59114055555555,47.3986172222222
2,7,7,2245,1548,LETG,71394,71429,71443,348730851,832,3024,8.50382,47.3811588888889
2,11,11,1528,1861,PARA,71400,71417,71435,333371636,840,3033,8.53938055555555,47.3697255555556
3,5,21,1905,1430,KLUS,71406,71462,71776,352606072,822,3013,8.56673861111111,47.3642266666667
2,10,15,1906,1357,KALK,71412,71387,71428,1396738155,719,2070,8.52153222222222,47.3742838888889
3,7,12,2262,1366,SIHP,71418,71464,71488,210874332,812,3002,8.53456472222222,47.3763380555556
5,8,2,2550,1519,LAUB,71424,71475,71491,1389427311,741,2095,8.51733638888889,47.3586536111111
2,8,1,1310,821,FARB,71430,71429,71429,1462787874,714,2065,8.47936138888889,47.3907547222222
2,4,22,2615,1286,HOES,71436,71610,71629,1439033476,961,2062,8.55483611111111,47.3578836111111
2,1,7,2104,1845,OPER,71442,71527,71542,329370642,834,3026,8.54772305555556,47.3653102777778
4,3,20,2104,1845,OPER,71448,71465,71487,355086268,821,3012,8.54772305555556,47.3653102777778
2,5,17,2590,615,BURK,71454,71477,71493,361121397,825,3016,8.54176583333333,47.3666086111111
7,3,29,1511,1660,MORG,71460,71480,71495,1037632987,757,2114,8.530365,47.3432575
4,1,4,2615,1286,HOES,71466,71473,71484,374300191,824,3015,8.55483611111111,47.3578836111111
3,6,17,1305,1472,KUNS,71472,71449,71480,1429777656,717,2068,8.54916722222222,47.3704416666667
2,7,8,1535,48,ALBP,71478,71516,71535,348731449,832,3024,8.51051388888889,47.3781736111111
2,8,2,2818,137,BACH,71484,71472,71481,1462788200,714,2065,8.48299583333333,47.3889858333333
2,3,1,2788,3041,BTIE,71490,71489,71489,350157055,837,3030,8.56126166666667,47.3499594444444
2,10,16,2248,1579,LOCH,71496,71494,71514,1396738444,719,2070,8.51772777777778,47.3753444444444
3,1,17,2582,1446,KSIH,71502,71501,71514,329909691,848,3041,8.50801611111111,47.3777561111111
4,11,10,2774,2030,RATH,71508,71518,71531,356280275,831,3023,8.54288833333333,47.3722288888889
2,4,23,2680,917,FROE,71514,71706,71725,1439033854,961,2062,8.55700111111111,47.355065
2,11,12,2657,2396,SIHS,71520,71507,71526,333372092,840,3033,8.53512555555556,47.37206
6,5,9,2701,2673,TOBL,71526,71542,71554,313029655,969,3052,8.55985472222222,47.3793694444444
2,8,3,2535,1570,LIND,71532,71523,71540,1462788493,714,2065,8.48684527777778,47.3887352777778
4,9,20,2893,6759,SBAU,71538,71542,71559,336137330,815,3006,8.5201875,47.3882838888889
2,9,22,2770,1026,GRIM,71544,71676,71691,337525129,968,3029,8.49031888888889,47.3868955555556
2,3,2,2651,2907,WILD,71550,71548,71560,350157399,837,3030,8.5588925,47.3531038888889
2,7,9,2250,3019,ZYPR,71556,71583,71597,348731775,832,3024,8.51399138888889,47.3765941666667
4,4,16,2768,2113,RBRU,71562,71560,71579,1445204601,711,2061,8.54299416666667,47.3741438888889
2,1,8,1565,440,BELL,71568,71610,71630,329370904,834,3026,8.54582055555556,47.3667766666667
2,4,24,2651,2907,WILD,71574,71763,71779,1439034128,961,2062,8.5588925,47.3531038888889
8,4,15,1406,1278,HOEL,71580,71687,71699,1484918944,715,2066,8.563195,47.3657002777778
3,1,18,2871,1252,HUBE,71586,71583,71598,329910324,848,3041,8.49953694444445,47.3768897222222
8,1,10,2414,2582,STOC,71592,71616,71628,1879148294,572,2040,8.53619333333333,47.3679658333333
3,8,10,1306,478,BEZI,71598,71597,71608,1381146527,709,2058,8.52586861111111,47.3739463888889
2,8,4,2770,1026,GRIM,71604,71584,71594,1462788807,714,2065,8.49031888888889,47.3868955555556
2,3,3,2680,917,FROE,71610,71604,71615,350157672,837,3030,8.55700111111111,47.355065
2,9,23,2535,1570,LIND,71616,71785,71826,337525443,968,3029,8.48684527777778,47.3887352777778
2,7,10,2248,1579,LOCH,71622,71641,71653,348732087,832,3024,8.51772777777778,47.3753444444444
4,4,17,2774,2030,RATH,71628,71615,71632,1445204814,711,2061,8.54288833333333,47.3722288888889
3,3,9,2256,1608,LOEW,71634,71653,71684,219426655,813,3004,8.537525,47.3760488888889
2,4,25,2788,3041,BTIE,71640,71850,71958,1439034488,961,2062,8.56126166666667,47.3499594444444
4,5,13,2289,2395,SIHL,71646,71653,71685,366783904,816,3007,8.53748972222222,47.3801241666667
2,10,18,1535,48,ALBP,71652,71636,71659,1396739077,719,2070,8.51051388888889,47.3781736111111
4,3,23,2615,1286,HOES,71658,71682,71698,355087238,821,3012,8.55483611111111,47.3578836111111
6,5,11,2567,2618,SUSE,71664,71675,71685,313030295,969,3052,8.56806055555556,47.3785161111111
3,9,5,2582,1446,KSIH,71670,71693,71703,312077747,847,3040,8.50801611111111,47.3777561111111
2,3,4,2615,1286,HOES,71676,71679,71697,350158040,837,3030,8.55483611111111,47.3578836111111
2,9,24,2818,137,BACH,71682,71869,71892,337525733,968,3029,8.48299583333333,47.3889858333333
4,9,22,2630,718,TONA,71688,71691,71701,336138113,815,3006,8.51087277777778,47.3900888888889
2,1,9,2590,615,BURK,71694,71743,71752,329371205,834,3026,8.54176583333333,47.3666086111111
2,8,5,2244,1364,KAPP,71700,71660,71673,1462789229,714,2065,8.49511694444444,47.3850619444444
3,2,14,2248,1579,LOCH,71706,71684,71706,1496236302,713,2064,8.51772777777778,47.3753444444444
2,6,15,1528,1861,PARA,71712,71836,71857,1460222241,720,2071,8.53938055555555,47.3697255555556
4,6,8,1574,799,EWYS,71718,71750,71766,364908435,838,3031,8.52358638888889,47.3899791666667
6,2,2,2567,2618,SUSE,71724,71739,71751,305367164,857,3050,8.56806055555556,47.3785161111111
4,2,1,2788,3041,BTIE,71730,71759,71759,1482274835,705,2054,8.56126166666667,47.3499594444444
3,3,10,2262,1366,SIHP,71736,71768,71787,219426945,813,3004,8.53456472222222,47.3763380555556
2,3,5,2689,832,FELD,71742,71739,71758,350158313,837,3030,8.55231833333333,47.3602916666667
4,9,23,2575,2449,SPOW,71748,71745,71758,336138513,815,3006,8.50612,47.3915361111111
2,9,25,1310,821,FARB,71754,71965,71995,337526107,968,3029,8.47936138888889,47.3907547222222
2,10,19,2245,1548,LETG,71760,71745,71758,1396739678,719,2070,8.50382,47.3811588888889
6,5,12,2699,3005,ZOO,71766,71782,72254,313030924,969,3052,8.57159805555556,47.3817105555556
2,8,6,2253,883,FREI,71772,71728,71741,1462789661,714,2065,8.49987083333333,47.3830302777778
3,2,15,2250,3019,ZYPR,71778,71756,71775,1496236612,713,2064,8.51399138888889,47.3765941666667
2,11,14,1306,478,BEZI,71784,71781,71796,333372858,840,3033,8.52586861111111,47.3739463888889
2,1,10,2228,601,BOES,71790,71810,71822,329371461,834,3026,8.53984277777778,47.3683719444444
4,3,25,2651,2907,WILD,71796,71825,71831,355087886,821,3012,8.5588925,47.3531038888889
5,2,10,1893,3026,ENGE,71802,71804,71826,1475994229,948,2090,8.53190444444444,47.3641386111111
4,7,3,2740,7,AARG,71808,71818,71822,339827167,844,3037,8.50270361111111,47.3922511111111
2,5,21,2689,832,FELD,71814,71824,71836,361122571,825,3016,8.55231833333333,47.3602916666667
