stop_seq,stop_name,passenger_on,passenger_off,passenger_load,seconds,route,latitude,longitude,trip_id,dir,vehno,timestop,timedoorclose,timepullout,doordwell,waitdwell,sincemidnight,hms,
42, VAN NESS AVE&POST ST E-MB/BB,0,0,3,22,49,37.7863,-122.422,531,1,7107,5:13:22,5:13:22,5:13:22,00:00:00,00:00:00,18802,5:13:22
11, CALIFORNIA ST&CHERRY ST SE-F,1,0,10,23,2,37.7859,-122.457,524,1,8005,5:13:23,5:13:23,5:13:34,00:00:00,00:00:11,18803,5:13:23
51, MARKET ST&3RD ST S-NS/SI,1,2,11,31,31,37.7875,-122.404,464,1,5500,5:13:31,5:13:52,5:14:07,00:00:21,00:00:15,18811,5:13:31
40, MISSION ST&TRUMBULL ST W-FS/,0,0,0,31,49,37.7304,-122.43,534,0,7120,5:13:31,5:13:31,5:13:31,00:00:00,00:00:00,18811,5:13:31
19, SAN BRUNO AVE&SOMERSET ST E-,0,0,5,34,9,37.7134,-122.402,534,1,8401,5:13:34,5:13:34,5:13:34,00:00:00,00:00:00,18814,5:13:34
30, UNION ST&COLUMBUS AVE S-MB/B,3,0,20,37,41,37.8003,-122.411,524,1,7122,5:13:37,5:13:53,5:14:23,00:00:16,00:00:30,18817,5:13:37
4, MISSION ST&1ST ST N-NS/BZ,1,0,3,42,14,37.7899,-122.396,538,0,7118,5:13:42,5:13:44,5:14:14,00:00:02,00:00:30,18822,5:13:42
43, VAN NESS AVE&SUTTER ST NE-FS,0,0,3,52,49,37.7874,-122.422,531,1,7107,5:13:52,5:13:52,5:13:52,00:00:00,00:00:00,18832,5:13:52
41, MISSION ST&SILVER AVE W-FS/B,0,0,0,1,49,37.729,-122.431,534,0,7120,5:14:01,5:14:01,5:14:01,00:00:00,00:00:00,18841,5:14:1
12, CALIFORNIA ST&SPRUCE ST SW-N,0,0,10,3,2,37.7864,-122.454,524,1,8005,5:14:03,5:14:03,5:14:45,00:00:00,00:00:42,18843,5:14:3
20, 3801 SAN BRUNO AVE SE-MB/SB,0,0,5,4,9,37.7146,-122.4,534,1,8401,5:14:04,5:14:04,5:14:04,00:00:00,00:00:00,18844,5:14:4
52, MARKET ST&NEW MONTGOMERY ST,0,1,10,23,31,37.7889,-122.402,464,1,5500,5:14:23,5:14:46,5:14:58,00:00:23,00:00:12,18863,5:14:23
1, EVANS AVE&3RD ST S-FS/SB,0,0,0,38,44,37.7424,-122.388,544,1,8178,5:14:38,5:19:43,5:20:12,00:05:05,00:00:29,18878,5:14:38
21, SAN BRUNO AVE&WILDE AVE N-FS,0,0,5,41,9,37.7172,-122.4,534,1,8401,5:14:41,5:14:41,5:14:41,00:00:00,00:00:00,18881,5:14:41
31, COLUMBUS AVE&STOCKTON ST S-F,1,0,21,53,41,37.7993,-122.409,524,1,7122,5:14:53,5:15:00,5:15:24,00:00:07,00:00:24,18893,5:14:53
5, MISSION ST&2ND ST W-FS/BZ,0,0,3,3,14,37.7876,-122.4,538,0,7118,5:15:03,5:15:03,5:15:03,00:00:00,00:00:00,18903,5:15:3
42, MISSION ST&FRANCIS ST W-FS/B,0,0,0,9,49,37.726,-122.434,534,0,7120,5:15:09,5:16:32,5:16:32,00:01:23,00:00:00,18909,5:15:9
22, SAN BRUNO AVE&WARD ST E-FS/B,0,0,5,9,9,37.7196,-122.401,534,1,8401,5:15:09,5:15:09,5:15:09,00:00:00,00:00:00,18909,5:15:9
13, CALIFORNIA ST&LAUREL ST SW-N,3,0,13,12,2,37.7868,-122.45,524,1,8005,5:15:12,5:15:18,5:15:32,00:00:06,00:00:14,18912,5:15:12
44, VAN NESS AVE&CALIFORNIA ST N,0,1,2,31,49,37.7906,-122.422,531,1,7107,5:15:31,5:15:45,5:16:01,00:00:14,00:00:16,18931,5:15:31
53, MARKET ST&1ST ST S-NS/SI,0,3,7,37,31,37.7929,-122.401,464,1,5500,5:15:37,5:15:45,5:15:59,00:00:08,00:00:14,18937,5:15:37
23, SAN BRUNO AVE&MANSELL ST E-N,0,0,5,41,9,37.7216,-122.401,534,1,8401,5:15:41,5:15:41,5:15:41,00:00:00,00:00:00,18941,5:15:41
32, COLUMBUS AVE&BROADWAY S-FS/B,0,0,21,54,41,37.7975,-122.406,524,1,7122,5:15:54,5:15:54,5:15:54,00:00:00,00:00:00,18954,5:15:54
14, CALIFORNIA ST&PRESIDIO AVE S,0,0,13,11,2,37.7869,-122.447,524,1,8005,5:16:11,5:16:11,5:16:11,00:00:00,00:00:00,18971,5:16:11
6, MISSION ST&3RD ST W-FS/BZ,1,0,4,13,14,37.7863,-122.403,538,0,7118,5:16:13,5:16:19,5:16:32,00:00:06,00:00:13,18973,5:16:13
45, VAN NESS AVE&CLAY ST NE-FS/B,0,0,2,15,49,37.792,-122.423,531,1,7107,5:16:15,5:16:15,5:16:15,00:00:00,00:00:00,18975,5:16:15
24, SAN BRUNO AVE&PAUL AVE N-FS/,1,0,6,25,9,37.7242,-122.402,534,1,8401,5:16:25,5:16:33,5:16:47,00:00:08,00:00:14,18985,5:16:25
54, MARKET ST&BEALE ST E-FS/BZ,0,6,1,34,31,37.7937,-122.398,464,1,5500,5:16:34,5:16:46,5:16:46,00:00:12,00:00:00,18994,5:16:34
28, PRESIDIO AVE&PINE ST NW-NS/P,0,0,13,39,2,37.7861,-122.447,524,1,8005,5:16:39,5:16:39,5:16:39,00:00:00,00:00:00,18999,5:16:39
43, MISSION ST&NORTON ST W-FS/BZ,0,0,0,2,49,37.7245,-122.435,534,0,7120,5:17:02,5:17:02,5:17:02,00:00:00,00:00:00,19022,5:17:2
25, SAN BRUNO AVE&WAYLAND ST E-N,1,0,7,11,9,37.7264,-122.403,534,1,8401,5:17:11,5:17:15,5:17:15,00:00:04,00:00:00,19031,5:17:11
7, MISSION ST&4TH ST W-FS/BZ,3,2,5,16,14,37.7846,-122.405,538,0,7118,5:17:16,5:18:51,5:19:03,00:01:35,00:00:12,19036,5:17:16
46, VAN NESS AVE&JACKSON ST NE-F,0,0,2,19,49,37.7944,-122.423,531,1,7107,5:17:19,5:17:27,5:17:27,00:00:08,00:00:00,19039,5:17:19
33, COLUMBUS AVE&JACKSON ST SW-F,2,1,22,22,41,37.7961,-122.404,524,1,7122,5:17:22,5:17:35,5:17:52,00:00:13,00:00:17,19042,5:17:22
55, SPEAR ST&MARKET ST S-FS/BB,0,0,1,41,31,37.7938,-122.396,464,1,5500,5:17:41,5:17:41,5:17:41,00:00:00,00:00:00,19061,5:17:41
30, SUTTER ST&PRESIDIO AVE SE-FS,0,0,13,48,2,37.7845,-122.446,524,1,8005,5:17:48,5:17:48,5:17:48,00:00:00,00:00:00,19068,5:17:48
44, OCEAN AVE&MISSION ST NW-FS/P,1,0,1,48,49,37.7239,-122.437,534,0,7120,5:17:48,5:19:21,5:19:21,00:01:33,00:00:00,19068,5:17:48
26, SAN BRUNO AVE&BACON ST NE-FS,2,0,9,6,9,37.7279,-122.404,534,1,8401,5:18:06,5:18:32,5:18:53,00:00:26,00:00:21,19086,5:18:6
31, SUTTER ST&BAKER ST SW-NS/BZ,1,0,14,31,2,37.7848,-122.443,524,1,8005,5:18:31,5:18:34,5:18:52,00:00:03,00:00:18,19111,5:18:31
47, VAN NESS AVE&BROADWAY NE-FS/,0,2,0,33,49,37.7961,-122.423,531,1,7107,5:18:33,5:18:40,5:18:59,00:00:07,00:00:19,19113,5:18:33
34, CLAY ST&MONTGOMERY ST SE-FS/,1,9,14,35,41,37.7947,-122.403,524,1,7122,5:18:35,5:18:51,5:19:26,00:00:16,00:00:35,19115,5:18:35
27, SAN BRUNO AVE&THORNTON AVE E,0,1,8,21,9,37.7303,-122.405,534,1,8401,5:19:21,5:19:24,5:19:45,00:00:03,00:00:21,19161,5:19:21
8, MISSION ST&5TH ST W-FS/BZ,3,0,8,30,14,37.7825,-122.407,538,0,7118,5:19:30,5:19:54,5:20:08,00:00:24,00:00:14,19170,5:19:30
35, CLAY ST&SANSOME ST SE-FS/BZ,1,0,15,43,41,37.7952,-122.401,524,1,7122,5:19:43,5:19:51,5:20:12,00:00:08,00:00:21,19183,5:19:43
32, SUTTER ST&DIVISADERO ST SE-F,1,0,15,45,2,37.7854,-122.44,524,1,8005,5:19:45,5:19:56,5:19:56,00:00:11,00:00:00,19185,5:19:45
1, KEARNY ST&NORTH POINT ST SE-,4,0,4,49,708,37.8071,-122.407,550,0,6221,5:19:49,5:25:00,5:27:03,00:05:11,00:02:03,19189,5:19:49
1, STEUART ST&MISSION ST NE-MB/,0,0,0,57,31,37.7941,-122.394,549,0,5500,5:19:57,5:19:57,5:19:57,00:00:00,00:00:00,19197,5:19:57
57, STEUART ST&MISSION ST NE - EOL,0,0,1,57,31,37.7941,-122.394,464,1,5500,5:19:57,5:19:57,5:19:57,00:00:00,00:00:00,19197,5:19:57
2, STEUART ST&MARKET ST E-NS/BZ,2,3,2,58,31,37.7941,-122.395,549,0,5500,5:19:58,5:29:21,5:29:21,00:09:23,00:00:00,19198,5:19:58
28, SAN BRUNO AVE&SILVER AVE E-M,6,1,13,2,9,37.732,-122.405,534,1,8401,5:20:02,5:20:34,5:20:34,00:00:32,00:00:00,19202,5:20:2
45, OCEAN AVE&CAYUGA AVE NE-NS/B,0,0,1,3,49,37.7236,-122.439,534,0,7120,5:20:03,5:20:03,5:20:03,00:00:00,00:00:00,19203,5:20:3
46, OCEAN AVE&OTSEGO AVE NE-NS/B,0,0,1,21,49,37.7235,-122.44,534,0,7120,5:20:21,5:20:21,5:20:21,00:00:00,00:00:00,19221,5:20:21
33, SUTTER ST&SCOTT ST SW-NS/BZ,0,0,15,26,2,37.7855,-122.438,524,1,8005,5:20:26,5:20:26,5:20:26,00:00:00,00:00:00,19226,5:20:26
48, VAN NESS AVE&UNION ST SE - EOL,0,0,0,34,49,37.7986,-122.424,531,1,7107,5:20:34,5:20:34,5:20:34,00:00:00,00:00:00,19234,5:20:34
29, UNION ST&VAN NESS AVE NW-FS/,0,0,0,35,41,37.7986,-122.424,9999,0,7107,5:20:35,5:20:35,5:20:50,00:00:00,00:00:15,19235,5:20:35
36, CLAY ST&FRONT ST SE-FS/BZ,0,11,4,39,41,37.7953,-122.397,524,1,7122,5:20:39,5:22:26,5:22:55,00:01:47,00:00:29,19239,5:20:39
29, TURK ST&MASONIC AVE NW-FS/BZ,1,0,1,45,31,37.778,-122.453,543,0,5481,5:20:45,5:20:45,5:20:45,00:00:00,00:00:00,19245,5:20:45
2, EVANS AVE&MENDELL ST S-FS/BZ,2,0,2,46,44,37.7407,-122.385,544,1,8178,5:20:46,5:20:51,5:21:05,00:00:05,00:00:14,19246,5:20:46
9, MISSION ST&6TH ST W-FS/BZ,1,0,9,49,14,37.7808,-122.409,538,0,7118,5:20:49,5:20:54,5:21:06,00:00:05,00:00:12,19249,5:20:49
30, TURK ST&ROSELYN TER NE-NS/BZ,0,0,1,50,31,37.778,-122.453,543,0,5481,5:20:50,5:20:50,5:20:50,00:00:00,00:00:00,19250,5:20:50
31, TURK ST&CHABOT TER NW-FS/BZ,0,0,1,50,31,37.778,-122.453,543,0,5481,5:20:50,5:20:50,5:20:50,00:00:00,00:00:00,19250,5:20:50
32, TURK ST&PARKER AVE NE-NS/BZ,0,0,1,51,31,37.778,-122.453,543,0,5481,5:20:51,5:20:57,5:21:05,00:00:06,00:00:08,19251,5:20:51
29, BAYSHORE BLVD&SILVER AVE N-F,0,0,13,4,9,37.7332,-122.405,534,1,8401,5:21:04,5:21:04,5:21:04,00:00:00,00:00:00,19264,5:21:4
34, SUTTER ST&STEINER ST SW-NS/B,1,0,16,10,2,37.7859,-122.435,524,1,8005,5:21:10,5:21:14,5:21:28,00:00:04,00:00:14,19270,5:21:10
33, TURK ST&STANYAN ST NW-FS/BZ,0,0,1,14,31,37.7777,-122.455,543,0,5481,5:21:14,5:21:14,5:21:14,00:00:00,00:00:00,19274,5:21:14
30, BAYSHORE BLVD&BOUTWELL ST NE,0,0,13,17,9,37.7347,-122.406,534,1,8401,5:21:17,5:21:17,5:21:17,00:00:00,00:00:00,19277,5:21:17
3, US POST OFFICE S-FS/BZ,1,0,3,17,44,37.7399,-122.383,544,1,8178,5:21:17,5:21:22,5:21:31,00:00:05,00:00:09,19277,5:21:17
47, OCEAN AVE&SAN JOSE AVE NW-FS,0,0,1,21,49,37.7231,-122.445,534,0,7120,5:21:21,5:21:21,5:21:21,00:00:00,00:00:00,19281,5:21:21
30, UNION ST&GOUGH ST NE-NS/BZ,0,0,0,35,41,37.7982,-122.427,543,0,7107,5:21:35,5:21:35,5:21:35,00:00:00,00:00:00,19295,5:21:35
5, EVANS AVE&KEITH ST W-NS/PS,0,0,3,41,44,37.7389,-122.381,544,1,8178,5:21:41,5:21:41,5:21:41,00:00:00,00:00:00,19301,5:21:41
35, SUTTER ST&FILLMORE ST SE-FS/,2,0,18,45,2,37.7863,-122.433,524,1,8005,5:21:45,5:21:57,5:22:16,00:00:12,00:00:19,19305,5:21:45
34, BALBOA ST&ARGUELLO BLVD NW-F,0,0,1,54,31,37.7775,-122.459,543,0,5481,5:21:54,5:21:54,5:21:54,00:00:00,00:00:00,19314,5:21:54
10, MISSION ST&7TH ST W-FS/BZ,0,1,8,0,14,37.779,-122.411,538,0,7118,5:22:00,5:22:03,5:22:16,00:00:03,00:00:13,19320,5:22:0
31, UNION ST&LAGUNA ST NE-NS/BZ,0,0,0,5,41,37.7978,-122.43,543,0,7107,5:22:05,5:22:05,5:22:05,00:00:00,00:00:00,19325,5:22:5
6, EVANS AVE&MIDDLE POINT RD W-,0,0,3,11,44,37.7375,-122.379,544,1,8178,5:22:11,5:22:11,5:22:11,00:00:00,00:00:00,19331,5:22:11
35, BALBOA ST&4TH AVE NE-NS/BZ,0,0,1,26,31,37.7774,-122.462,543,0,5481,5:22:26,5:22:26,5:22:26,00:00:00,00:00:00,19346,5:22:26
7, MIDDLE POINT RD&WEST POINT R,0,0,3,30,44,37.7361,-122.378,544,1,8178,5:22:30,5:22:30,5:22:30,00:00:00,00:00:00,19350,5:22:30
48, OCEAN AVE&HOWTH ST NW-FS/PS,0,0,1,31,49,37.7231,-122.45,534,0,7120,5:22:31,5:22:31,5:22:31,00:00:00,00:00:00,19351,5:22:31
32, UNION ST&BUCHANAN ST NE-NS/B,1,0,1,32,41,37.7976,-122.432,543,0,7107,5:22:32,5:22:40,5:22:57,00:00:08,00:00:17,19352,5:22:32
8, MIDDLE POINT RD&WEST POINT R,0,0,3,38,44,37.7354,-122.377,544,1,8178,5:22:38,5:22:38,5:22:38,00:00:00,00:00:00,19358,5:22:38
11, MISSION ST&8TH ST W-FS/BZ,0,1,7,45,14,37.7773,-122.414,538,0,7118,5:22:45,5:22:48,5:23:09,00:00:03,00:00:21,19365,5:22:45
31, BAYSHORE BLVD&MARENGO ST NE-,0,0,13,47,9,37.7386,-122.407,534,1,8401,5:22:47,5:22:47,5:22:47,00:00:00,00:00:00,19367,5:22:47
36, BALBOA ST&6TH AVE NW-FS/BZ,0,0,1,0,31,37.7773,-122.464,543,0,5481,5:23:00,5:23:00,5:23:00,00:00:00,00:00:00,19380,5:23:0
36, SUTTER ST&BUCHANAN ST SE-FS/,2,0,20,18,2,37.7864,-122.43,524,1,8005,5:23:18,5:23:30,5:23:30,00:00:12,00:00:00,19398,5:23:18
32, BAYSHORE BLVD&CORTLAND AVE N,0,0,13,19,9,37.7402,-122.407,534,1,8401,5:23:19,5:23:19,5:23:19,00:00:00,00:00:00,19399,5:23:19
37, BALBOA ST&8TH AVE NE-NS/PS,0,0,1,27,31,37.7772,-122.466,543,0,5481,5:23:27,5:23:27,5:23:27,00:00:00,00:00:00,19407,5:23:27
37, DAVIS ST&CALIFORNIA ST NW-NS,0,0,4,30,41,37.7937,-122.398,524,1,7122,5:23:30,5:23:30,5:23:30,00:00:00,00:00:00,19410,5:23:30
49, PHELAN LOOP AT SFCC N-MB - EOL,0,1,0,35,49,37.7239,-122.454,534,0,7120,5:23:35,5:28:15,5:28:45,00:04:40,00:00:30,19415,5:23:35
1, PHELAN LOOP NW-NS/SB,0,0,0,35,49,37.7236,-122.454,551,1,7120,5:23:35,5:28:15,5:28:45,00:04:40,00:00:30,19415,5:23:35
9, MIDDLE POINT RD&INNES AVE NW,1,1,3,43,44,37.7341,-122.379,544,1,8178,5:23:43,5:23:51,5:24:18,00:00:08,00:00:27,19423,5:23:43
33, BAYSHORE BLVD&OAKDALE AVE S-,1,0,14,45,9,37.7428,-122.405,534,1,8401,5:23:45,5:23:59,5:25:06,00:00:14,00:01:07,19425,5:23:45
33, UNION ST&FILLMORE ST NW-FS/B,0,0,1,55,41,37.7971,-122.435,543,0,7107,5:23:55,5:23:55,5:23:55,00:00:00,00:00:00,19435,5:23:55
38, BALBOA ST&10TH AVE NE-NS/PS,0,0,1,56,31,37.7771,-122.468,543,0,5481,5:23:56,5:23:56,5:23:56,00:00:00,00:00:00,19436,5:23:56
37, SUTTER ST&LAGUNA ST SW-NS/BZ,0,0,20,0,2,37.7866,-122.429,524,1,8005,5:24:00,5:24:00,5:24:00,00:00:00,00:00:00,19440,5:24:0
38, BEALE ST&MISSION ST W-MB/BZ,0,1,3,2,41,37.7919,-122.398,524,1,7122,5:24:02,5:24:11,5:24:22,00:00:09,00:00:11,19442,5:24:2
39, BALBOA ST&12TH AVE NE-NS/PS,0,0,1,19,31,37.777,-122.471,543,0,5481,5:24:19,5:24:19,5:24:19,00:00:00,00:00:00,19459,5:24:19
36, UNION ST&STEINER ST -MI,0,0,1,27,41,37.7969,-122.437,543,0,7107,5:24:27,5:24:27,5:24:27,00:00:00,00:00:00,19467,5:24:27
38, POST ST&LAGUNA ST SE-FS/BZ,0,0,20,30,2,37.7858,-122.428,524,1,8005,5:24:30,5:24:30,5:24:30,00:00:00,00:00:00,19470,5:24:30
39, POST ST&OCTAVIA ST SW-NS/BZ,1,0,21,44,2,37.7859,-122.427,524,1,8005,5:24:44,5:24:51,5:24:51,00:00:07,00:00:00,19484,5:24:44
40, BALBOA ST&PARK PRESIDIO BLVD,0,1,0,54,31,37.777,-122.472,543,0,5481,5:24:54,5:25:00,5:25:19,00:00:06,00:00:19,19494,5:24:54
38, UNION ST&PIERCE ST NE-NS/BZ,0,0,1,57,41,37.7967,-122.439,543,0,7107,5:24:57,5:24:57,5:24:57,00:00:00,00:00:00,19497,5:24:57
39, MAIN ST&HOWARD ST N-FS/B - EOL,0,0,3,0,41,37.7901,-122.395,524,1,7122,5:25:00,5:26:31,5:27:01,00:01:31,00:00:30,19500,5:25:0
1, MAIN ST&HOWARD ST N-FS/BZ,1,0,1,0,41,37.7907,-122.394,554,0,7122,5:25:00,5:26:31,5:27:01,00:01:31,00:00:30,19500,5:25:0
12, MISSION ST&9TH ST W-FS/BZ,0,1,6,0,14,37.7752,-122.416,538,0,7118,5:25:00,5:25:32,5:25:32,00:00:32,00:00:00,19500,5:25:0
34, BAY SHORE BLVD&JERROLD AVE S,0,0,14,36,9,37.7468,-122.404,534,1,8401,5:25:36,5:25:36,5:25:36,00:00:00,00:00:00,19536,5:25:36
10, INGALLS ST&HARBOR RD NW-NS/P,0,0,3,36,44,37.7334,-122.38,544,1,8178,5:25:36,5:25:36,5:25:36,00:00:00,00:00:00,19536,5:25:36
40, POST ST&GOUGH ST SW-NS/BZ,1,0,22,37,2,37.7864,-122.425,524,1,8005,5:25:37,5:25:40,5:26:09,00:00:03,00:00:29,19537,5:25:37
39, UNION ST&DIVISADERO ST NE-NS,0,0,1,42,41,37.7963,-122.442,543,0,7107,5:25:42,5:25:42,5:25:42,00:00:00,00:00:00,19542,5:25:42
41, BALBOA ST&17TH AVE NE-NS/PS,0,0,0,47,31,37.7768,-122.475,543,0,5481,5:25:47,5:25:47,5:25:47,00:00:00,00:00:00,19547,5:25:47
11, HUDSON AVE&INGALLS ST NW-FS/,1,0,4,2,44,37.7325,-122.38,544,1,8178,5:26:02,5:26:08,5:26:08,00:00:06,00:00:00,19562,5:26:2
42, BALBOA ST&19TH AVE NE-NS/BZ,0,0,0,17,31,37.7767,-122.478,543,0,5481,5:26:17,5:26:17,5:26:17,00:00:00,00:00:00,19577,5:26:17
40, UNION ST&BAKER ST NE-NS,0,0,1,27,41,37.7959,-122.445,543,0,7107,5:26:27,5:26:27,5:26:27,00:00:00,00:00:00,19587,5:26:27
35, POTRERO AVE&25TH ST SE-NS/BZ,0,0,14,27,9,37.7516,-122.406,534,1,8401,5:26:27,5:26:27,5:26:27,00:00:00,00:00:00,19587,5:26:27
12, HUDSON AVE&WHITNEY YOUNG CIR,0,0,4,38,44,37.7332,-122.382,544,1,8178,5:26:38,5:26:38,5:26:38,00:00:00,00:00:00,19598,5:26:38
13, MISSION ST&11TH ST W-FS/BZ,2,0,8,42,14,37.7742,-122.418,538,0,7118,5:26:42,5:27:18,5:27:45,00:00:36,00:00:27,19602,5:26:42
43, BALBOA ST&21ST AVE NE-NS/PS,0,0,0,44,31,37.7766,-122.48,543,0,5481,5:26:44,5:26:44,5:26:44,00:00:00,00:00:00,19604,5:26:44
38, POTRERO AVE&24TH ST NE-FS/BZ,6,0,20,52,9,37.7533,-122.406,534,1,8401,5:26:52,5:27:19,5:27:36,00:00:27,00:00:17,19612,5:26:52
13, WHITNEY YOUNG CIR&PROGRESS S,0,0,4,52,44,37.7332,-122.383,544,1,8178,5:26:52,5:26:52,5:26:52,00:00:00,00:00:00,19612,5:26:52
39, MISSION ST&11TH ST S-NS/PS,1,0,1,59,14,37.7742,-122.414,550,1,7113,5:26:59,5:26:59,5:26:59,00:00:00,00:00:00,19619,5:26:59
44, BALBOA ST&23RD AVE NE-NS/PS,0,0,0,4,31,37.7765,-122.482,543,0,5481,5:27:04,5:27:04,5:27:04,00:00:00,00:00:00,19624,5:27:4
41, POST ST&VAN NESS AVE SE-FS/B,0,1,21,25,2,37.7868,-122.421,524,1,8005,5:27:25,5:27:29,5:27:29,00:00:04,00:00:00,19645,5:27:25
14, NEWCOMB AVE&LA SALLE AVE N-N,0,0,4,26,44,37.7332,-122.385,544,1,8178,5:27:26,5:27:26,5:27:26,00:00:00,00:00:00,19646,5:27:26
41, BAKER ST&GREENWICH ST SE-NS,0,0,1,27,41,37.7977,-122.446,543,0,7107,5:27:27,5:27:27,5:27:27,00:00:00,00:00:00,19647,5:27:27
3, NORTH POINT ST&STOCKTON ST N,3,0,7,28,708,37.807,-122.41,550,0,6221,5:27:28,5:27:39,5:27:39,00:00:11,00:00:00,19648,5:27:28
45, BALBOA ST&25TH AVE NW-FS/BZ,0,0,0,37,31,37.7764,-122.484,543,0,5481,5:27:37,5:28:29,5:28:39,00:00:52,00:00:10,19657,5:27:37
15, NEWCOMB AVE&KEITH ST N-NS/SB,0,0,4,38,44,37.7331,-122.386,544,1,8178,5:27:38,5:27:38,5:27:38,00:00:00,00:00:00,19658,5:27:38
39, SF GENERAL HOSPITAL E-MB/BB,1,0,21,45,9,37.7546,-122.406,534,1,8401,5:27:45,5:27:50,5:28:06,00:00:05,00:00:16,19665,5:27:45
42, LYON ST&GREENWICH ST SW-FS/B,0,1,0,49,41,37.7958,-122.446,543,0,7107,5:27:49,5:33:33,5:33:51,00:05:44,00:00:18,19669,5:27:49
42, POST ST&POLK ST SE-FS/BZ,0,0,21,59,2,37.787,-122.419,524,1,8005,5:27:59,5:27:59,5:27:59,00:00:00,00:00:00,19679,5:27:59
16, KEITH ST&OAKDALE AVE N-NS/PS,0,0,4,0,44,37.7325,-122.387,544,1,8178,5:28:00,5:28:00,5:28:00,00:00:00,00:00:00,19680,5:28:0
43, POST ST&LARKIN ST SE-FS/BZ,1,0,22,12,2,37.7872,-122.418,524,1,8005,5:28:12,5:28:22,5:28:36,00:00:10,00:00:14,19692,5:28:12
14, OTIS ST&12TH ST W-FS/BZ,1,0,9,22,14,37.7729,-122.419,538,0,7118,5:28:22,5:28:34,5:28:52,00:00:12,00:00:18,19702,5:28:22
4, POWELL ST&NORTH POINT ST SW-,1,0,8,27,708,37.8064,-122.412,550,0,6221,5:28:27,5:28:38,5:29:09,00:00:11,00:00:31,19707,5:28:27
17, PALOU AVE&KEITH ST W-FS/SB,2,1,5,28,44,37.7321,-122.387,544,1,8178,5:28:28,5:28:35,5:28:35,00:00:07,00:00:00,19708,5:28:28
44, POST ST&HYDE ST SE-FS/BZ,0,0,22,51,2,37.7875,-122.416,524,1,8005,5:28:51,5:28:51,5:28:51,00:00:00,00:00:00,19731,5:28:51
40, POTRERO AVE&22ND ST NE-FS/BZ,0,1,20,53,9,37.7571,-122.407,534,1,8401,5:28:53,5:29:06,5:29:36,00:00:13,00:00:30,19733,5:28:53
18, PALOU AVE&LANE ST E-NS/PS,1,0,6,58,44,37.7329,-122.389,544,1,8178,5:28:58,5:29:03,5:29:15,00:00:05,00:00:12,19738,5:28:58
46, BALBOA ST&28TH AVE NE-NS/BZ,0,0,0,1,31,37.7762,-122.488,543,0,5481,5:29:01,5:29:01,5:29:01,00:00:00,00:00:00,19741,5:29:1
2, OCEAN AVE&GENEVA AVE SW-NS/S,0,0,0,3,49,37.723,-122.453,551,1,7120,5:29:03,5:29:28,5:29:45,00:00:25,00:00:17,19743,5:29:3
45, POST ST&LEAVENWORTH ST SE-FS,0,0,22,11,2,37.7877,-122.415,524,1,8005,5:29:11,5:29:11,5:29:11,00:00:00,00:00:00,19751,5:29:11
15, 150 OTIS ST NW-MB/BB,0,0,9,15,14,37.7711,-122.42,538,0,7118,5:29:15,5:29:15,5:29:15,00:00:00,00:00:00,19755,5:29:15
23, 24TH ST & POTRERO AVE,2,0,2,23,10,37.7531,-122.406,554,1,8235,5:29:23,5:31:37,5:32:00,00:02:14,00:00:23,19763,5:29:23
47, BALBOA ST&30TH AVE NW-FS/PS,0,0,0,23,31,37.7761,-122.49,543,0,5481,5:29:23,5:29:23,5:29:23,00:00:00,00:00:00,19763,5:29:23
6, POWELL ST&FRANCISCO ST NW-NS,3,0,11,27,708,37.805,-122.412,550,0,6221,5:29:27,5:29:34,5:29:52,00:00:07,00:00:18,19767,5:29:27
40, MISSION ST&9TH ST E-FS/BZ,0,0,1,29,14,37.7773,-122.413,550,1,7113,5:29:29,5:29:29,5:29:29,00:00:00,00:00:00,19769,5:29:29
19, PALOU AVE&3RD ST E-NS/BZ,1,0,7,30,44,37.7339,-122.391,544,1,8178,5:29:30,5:29:46,5:30:16,00:00:16,00:00:30,19770,5:29:30
48, BALBOA ST&32ND AVE NE-NS/PS,0,0,0,40,31,37.776,-122.491,543,0,5481,5:29:40,5:29:40,5:29:40,00:00:00,00:00:00,19780,5:29:40
3, MARKET ST&DRUMM ST N-NS/BZ,0,0,2,42,31,37.7936,-122.396,549,0,5500,5:29:42,5:29:42,5:29:42,00:00:00,00:00:00,19782,5:29:42
46, POST ST&JONES ST SE-FS/BZ,1,1,22,48,2,37.7879,-122.413,524,1,8005,5:29:48,5:29:53,5:29:53,00:00:05,00:00:00,19788,5:29:48
41, MISSION ST&8TH ST E-FS/BZ,0,0,1,55,14,37.7779,-122.413,550,1,7113,5:29:55,5:29:55,5:29:55,00:00:00,00:00:00,19795,5:29:55
3, OCEAN AVE&HOWTH ST SE-FS/BZ,0,0,0,6,49,37.7229,-122.45,551,1,7120,5:30:06,5:30:06,5:30:06,00:00:00,00:00:00,19806,5:30:6
41, POTRERO AVE&20TH ST NE-FS/BZ,2,0,22,8,9,37.7597,-122.407,534,1,8401,5:30:08,5:30:19,5:30:37,00:00:11,00:00:18,19808,5:30:8
49, BALBOA ST&35TH AVE N-MB/PS,0,0,0,10,31,37.7759,-122.495,543,0,5481,5:30:10,5:30:10,5:30:10,00:00:00,00:00:00,19810,5:30:10
